longitude,latitude,cod_cpue_2020_std,bathymetry_2020_std,bottom_temperature_2020_std,surface_net_primary_production_2020_std,fishing_activity_hours_2020_std,ship_density_route_2020_std,bottom_salinity_2020_std,bottom_dissolved_oxygen_2020_inv_std,dumping_site_2020,military_area_2020,wind_farm_2020,bedrock_seabed_2020,hard_bottom_seabed_2020,overlap_index_cod,hotspot,hotspot05
11.27765369,56.74932413,-0.446101588,-0.959342106,1.247527469,-0.442257455,-0.44863299,-0.392297015,1.481341767,-0.591710561,0,0,0,0,0,-0.551472479,0,0
12.67765369,54.94932413,-0.056200092,-0.636468942,1.206841653,-0.211772484,-0.247885177,1.262826081,-0.227589178,-0.673800793,0,0,0,0,0,0.415951068,0,0
11.37765369,56.84932413,-0.445565605,-1.078450284,1.261812062,-0.443709402,-0.511776313,-0.359650092,1.04489293,-0.691373789,0,0,0,0,0,-1.223820492,0,0
10.27765369,54.54932413,-0.440988946,-1.007619397,1.248147406,-0.20321997,-0.510337604,-0.275375476,0.677743084,-0.304999895,0,1,0,0,0,0.183349202,0,0
11.47765369,56.24932413,-0.444546491,-0.791210871,0.974544315,-0.394641515,-0.248013065,-0.359650092,2.020726969,-0.341229729,0,0,0,0,0,0.41597952,0,0
11.57765369,56.74932413,-0.444564746,-1.130899741,1.419153273,-0.427374915,-0.090714256,-0.393815477,1.411099266,-0.581221233,0,0,0,0,0,-0.238337828,0,0
13.07765369,54.94932413,-0.165627177,-0.077697252,0.926166795,-0.190741164,-0.326278814,-0.34826163,-0.218357837,-0.543317252,0,0,0,0,0,-0.944114332,0,0
11.57765369,54.54932413,-0.399162234,-1.231729374,1.37274575,0.079212437,-0.521591503,-0.391537785,0.047409904,-0.704188721,0,0,0,0,0,-1.748841526,0,0
11.17765369,55.14932413,-0.443738778,-1.066033847,1.16994811,-0.118482853,-0.521591503,-0.121251628,0.874089026,-0.517718646,0,0,0,0,0,-0.744780118,0,0
14.07765369,54.64932413,-0.325175138,-0.664937307,0.607547407,0.133465559,-0.440927906,0.965207616,-0.623676557,-0.647023303,0,1,0,0,0,0.004480371,0,0
11.47765369,56.74932413,-0.445465341,-1.341396378,1.359561182,-0.396757383,-0.37935117,-0.395333938,0.7874841,-0.708978501,0,0,0,0,0,-1.52023743,0,0
11.47765369,56.84932413,-0.445215059,-1.069005829,1.441178609,-0.443048941,-0.382260559,-0.386223169,1.346568285,-0.603561879,0,0,0,0,0,-0.541568543,0,0
17.27765369,55.44932413,-0.314967242,0.019205838,-0.887785643,-0.19040706,0.135194937,-0.344465476,-0.80447932,-0.626660555,0,0,0,0,0,-3.014364521,0,0
17.27765369,55.64932413,-0.314967242,-0.824808393,0.573142998,-0.208756457,-0.505637823,-0.381667784,-0.845888238,-0.90867307,0,1,0,0,0,-2.417256011,0,0
10.17765369,55.74932413,-0.440342705,-1.213292434,1.118322578,0.09921398,-0.517307348,-0.396093169,1.157807475,-0.500407384,0,0,0,0,0,-0.692099007,0,0
10.37765369,55.74932413,-0.4440761,-1.064685626,1.026053003,-0.08774348,-0.503016176,-0.395333938,1.272720212,-0.426936202,0,0,0,0,0,-0.623018308,0,0
10.27765369,55.84932413,-0.441991875,-1.313922509,1.301262241,0.211924859,-0.500074816,-0.394574708,0.825891254,-0.699943204,0,0,0,0,0,-1.011428758,0,0
12.57765369,54.54932413,0.556735979,-1.143204729,1.246150772,0.217715591,-0.514749644,-0.374075477,-0.219794096,-0.739336432,0,0,0,0,0,-0.970558035,0,0
13.07765369,55.04932413,-0.173703765,-0.696928697,1.01689258,-0.201938918,-0.483257911,-0.351298553,-0.451260213,-0.708596015,0,0,1,0,0,-1.050091492,0,0
17.47765369,55.44932413,0.859402949,0.237686201,-1.060529998,-0.150703262,0.152299616,-0.350539323,-0.734925088,-0.402791062,0,0,0,0,0,-1.450099967,0,0
17.57765369,55.54932413,-0.121616504,-0.01023175,-0.712404857,-0.177103084,0.146352954,-0.115177781,-0.820560539,-0.681532195,0,0,1,0,0,-1.492273757,0,0
11.87765369,56.94932413,-0.444730274,-0.941028702,0.919920804,-0.431050514,0.62464361,-0.379390092,2.286692012,-0.344789857,0,0,0,0,0,1.290266987,0,0
15.37765369,54.24932413,-0.115037268,-1.065808075,0.655160721,1.129939551,-0.048544076,-0.345983938,-0.781679859,-0.827785623,0,0,0,0,0,-1.399738566,0,0
11.07765369,56.74932413,-0.446772018,-1.065609954,1.293167335,-0.37865926,-0.521591503,-0.365723938,1.753828155,-0.490651936,0,0,0,0,0,-0.222013119,0,0
11.57765369,56.04932413,-0.443218829,-0.907945634,1.168097985,-0.38683918,-0.49281733,-0.356613169,1.922563547,-0.278547991,0,0,0,0,0,0.224679398,0,0
11.27765369,56.94932413,-0.44563808,-1.090358505,1.262441686,-0.391108517,-0.521591503,-0.377871631,1.30747209,-0.64780291,0,0,1,0,0,0.095542631,0,0
10.87765369,56.04932413,-0.443873667,-0.828474411,0.909032547,-0.292490773,-0.515932582,-0.335354707,1.800039624,-0.372680632,0,0,0,0,0,-0.0797346,0,0
20.67765369,56.14932413,-0.368953698,-0.334435366,-0.340190667,-0.036276148,-0.521591503,-0.281449322,-0.882258753,-0.839685197,0,0,1,0,0,-2.604840654,0,0
17.97765369,54.84932413,0.548003489,-1.168463528,0.364871323,0.383955808,-0.521591503,-0.159972397,-0.844461705,-0.88368989,0,0,0,0,0,-2.281348403,0,0
11.47765369,56.94932413,-0.444739257,-1.091925945,1.433555921,-0.417806433,-0.219238893,-0.372557015,1.720207476,-0.554533997,0,0,1,0,0,1.052961858,0,0
10.67765369,55.74932413,-0.437783998,-0.828729552,0.889169728,-0.240174846,-0.485176189,-0.196415475,1.489089673,-0.425058874,0,0,0,0,0,-0.235079533,0,0
10.57765369,54.74932413,-0.392707335,-0.943844165,1.115321573,-0.234360199,0.234146151,-0.390019323,0.704051059,-0.51624686,0,0,0,0,0,-0.4236591,0,0
10.87765369,56.54932413,-0.44689381,-1.262300893,1.270683706,0.100545556,-0.303930867,-0.376353169,1.631073161,-0.530646305,0,0,0,0,0,0.082177378,0,0
11.47765369,57.04932413,-0.444219898,-0.831778568,1.096374129,-0.384836794,-0.3110285,-0.380908554,2.212745794,-0.444394443,0,0,0,0,0,0.511953167,0,0
11.47765369,56.44932413,-0.445152682,-0.644879126,1.03703086,-0.424420834,-0.45617822,-0.27006086,2.243045219,-0.156873657,0,0,0,0,0,0.882510699,0,0
20.07765369,55.24932413,-0.404584274,0.477769334,-1.423247401,-0.222545252,1.893105141,-0.343706246,-0.746199013,-0.458082961,0,0,0,0,0,-1.227490671,0,0
11.37765369,56.44932413,-0.445937686,-0.871812569,1.102548682,-0.413244851,-0.490355538,-0.235895475,2.106700781,-0.297576245,0,0,1,0,0,1.454427098,0,0
12.97765369,54.94932413,-0.221024723,-0.216643096,0.980448856,-0.198315037,0.206938572,-0.347502399,-0.303765291,-0.630744256,0,0,1,0,0,0.269392625,0,0
15.47765369,54.44932413,-0.237576756,0.159126794,-0.414662831,-0.161818095,2.521373243,-0.323207015,-0.535606826,-0.370553822,0,0,0,0,0,0.637074693,0,0
13.17765369,55.24932413,-0.14249096,-0.202283726,0.820467462,-0.165174136,-0.509794092,1.374433005,-0.43401992,-0.501249286,0,0,0,0,0,0.239888348,0,0
13.07765369,55.24932413,-0.14249096,-0.284887622,0.82620491,-0.170882283,-0.518490286,0.898395307,-0.512896417,-0.577301833,0,0,0,0,0,-0.482349184,0,0
12.97765369,55.24932413,-0.14249096,-0.607433377,0.965720498,-0.152261218,-0.520440536,-0.243487783,-0.600288136,-0.700088434,0,0,0,0,0,-2.000769946,0,0
12.57765369,56.64932413,-0.440651187,-0.791906553,0.943682449,-0.254265807,-0.495151234,-0.309540861,2.022694173,-0.219884445,0,1,0,0,0,1.454976535,0,0
16.77765369,54.74932413,-0.074215333,-0.381822115,0.125506396,-0.029097528,-0.291046436,-0.333077015,-0.778980221,-0.765656428,0,1,0,0,0,-1.528388679,0,0
11.37765369,56.94932413,-0.4450239,-1.118934183,1.288783579,-0.40640995,-0.521591503,-0.388500861,1.287065728,-0.655630726,0,0,1,0,0,0.039758183,0,0
11.37765369,56.64932413,-0.445760194,-1.080890639,1.306444531,-0.43067838,-0.518905913,-0.377871631,1.348449738,-0.60989553,0,0,0,0,0,-0.809108017,0,0
20.67765369,56.04932413,-0.301375799,-0.386765839,-0.236596397,-0.029726326,-0.482426657,-0.28980086,-0.883768457,-0.851240376,0,0,0,0,0,-3.461700711,0,0
12.47765369,56.84932413,-0.444340081,-1.256334849,1.289612987,-0.107817166,-0.512383767,-0.396093169,1.063172096,-0.60767849,0,0,0,0,0,-0.97186244,0,0
16.77765369,55.04932413,-0.178653675,-0.59608801,0.196064054,-0.266710961,-0.511328714,-0.352057784,-0.809027162,-0.866456795,0,0,0,0,0,-3.384259048,0,0
10.97765369,56.64932413,-0.44689381,-1.118889008,1.260608512,-0.26851419,-0.488948803,-0.001293165,1.737137272,-0.488240269,0,0,0,0,0,0.184966539,0,0
14.47765369,54.64932413,0.271508403,-0.475602451,0.075692183,-0.032758797,-0.188194758,-0.374075477,-0.688093596,-0.680372719,0,0,0,0,0,-2.091897212,0,0
11.67765369,56.04932413,-0.442333124,-0.944834101,1.189057198,-0.382891301,-0.422448493,-0.323966245,1.765254989,-0.336249125,0,0,0,0,0,0.101589798,0,0
11.67765369,56.14932413,-0.441082728,-0.719225327,1.098551175,-0.409002338,-0.234617083,-0.392297015,2.097316151,-0.363322169,0,0,0,0,0,0.636320665,0,0
11.37765369,55.14932413,-0.439481378,-1.119113168,1.405885159,0.099334197,-0.521591503,-0.396093169,0.416747148,-0.633045307,0,0,0,0,0,-1.18735802,0,0
11.57765369,55.14932413,-0.439481378,-1.168472605,1.624095267,0.57727716,-0.521591503,-0.204767013,0.112353196,-0.683611105,0,0,0,0,0,-0.70419798,0,0
11.67765369,56.24932413,-0.439596249,-0.83039204,1.137447406,-0.414533222,-0.499307505,-0.394574708,1.87589765,-0.433122138,0,0,0,0,0,0.001819194,0,0
20.47765369,56.24932413,-0.390878013,-0.500542919,-0.681022038,-0.178273656,-0.521591503,-0.327003168,-0.870267648,-0.874172663,0,1,0,0,0,-3.343751609,0,0
10.97765369,56.34932413,-0.443680875,-1.064709598,1.158567052,-0.28686769,0.460439032,-0.14326932,1.761510041,-0.419708636,0,0,0,0,0,1.022280005,0,0
17.27765369,54.74932413,-0.129461857,-1.065826474,0.694004463,0.567873081,-0.521591503,-0.374834707,-0.841817843,-0.883161429,0,0,0,0,0,-2.554816269,0,0
11.07765369,56.44932413,-0.446735325,-0.894447613,1.181498078,-0.349736283,-0.470117705,0.319861455,2.014936781,-0.318381158,0,0,0,0,0,1.036878229,0,0
11.27765369,56.24932413,-0.444801793,-0.871569168,0.949666298,-0.374445071,-0.521591503,-0.366483169,1.898338628,-0.411501918,0,0,0,0,0,-0.142387695,0,0
10.77765369,57.04932413,-0.443812307,-1.119324116,1.132687086,-0.245637629,-0.506564991,0.732123767,1.643055729,-0.596601797,0,0,0,0,0,0.595925742,0,0
10.67765369,57.14932413,-0.44404536,-1.008329133,1.004455691,-0.158325792,-0.521591503,-0.195656244,1.973370388,-0.537463519,0,0,0,0,0,0.112414528,0,0
10.67765369,57.04932413,-0.44404536,-1.168454065,1.068564123,-0.216328891,-0.51343882,-0.336873169,1.710760114,-0.596861452,0,0,0,0,0,-0.49667752,0,0
10.57765369,57.14932413,-0.44404536,-1.258665664,1.089166146,0.225660129,-0.520632364,-0.393815477,1.58559348,-0.637043019,0,0,0,0,0,-0.353782129,0,0
10.57765369,57.24932413,-0.44404536,-1.299450064,1.116273879,0.413277162,-0.519385483,-0.391537785,1.640798769,-0.627359682,0,0,0,0,0,-0.111428563,0,0
10.87765369,57.14932413,-0.441154081,-1.376878544,1.210750165,-0.183446889,-0.521591503,-0.396093169,1.275854155,-0.679732148,0,0,0,0,0,-1.112292013,0,0
11.37765369,54.54932413,-0.438412997,-0.597468615,1.038004961,-0.038356525,0.125443722,-0.346743169,0.666993781,-0.499813633,0,0,0,0,0,-0.090352476,0,0
11.37765369,56.54932413,-0.445690724,-0.808691208,1.246842147,-0.432166949,-0.486806725,-0.36800163,2.084275233,-0.347600023,0,0,0,0,0,0.442160121,0,0
12.07765369,56.14932413,-0.445814663,-0.907700901,1.041468498,-0.354149385,-0.480380493,0.514983765,1.962841531,-0.240434081,0,0,0,0,0,1.090814271,0,0
16.97765369,55.14932413,0.269351864,0.129410757,-0.614850921,-0.316954962,-0.507300331,-0.327003168,-0.561293716,-0.503180583,0,0,1,0,0,-1.431821062,0,0
10.97765369,55.84932413,-0.445399281,-0.70712165,0.828765785,-0.308419351,-0.513566706,-0.270820091,1.682387169,-0.37527309,0,0,0,0,0,-0.109447214,0,0
20.57765369,56.14932413,-0.358730192,-0.234891172,-0.606688452,-0.118535337,-0.511168858,-0.320929322,-0.875867704,-0.84660685,0,0,0,0,0,-3.873417887,0,0
10.97765369,57.04932413,-0.44447315,-1.299133393,1.214620536,-0.274964831,-0.521591503,-0.396093169,1.233286833,-0.677464946,0,0,0,0,0,-1.165813624,0,0
20.17765369,55.04932413,-0.396957026,-0.045814017,-0.575779122,0.095781326,0.583976113,-0.355853938,-0.856699831,-0.803805211,0,0,0,0,0,-2.355151706,0,0
12.77765369,54.74932413,-0.006760584,-0.872748288,1.055563599,7.80E-05,-0.372221573,0.785269922,-0.258154455,-0.729678031,0,0,0,0,0,-0.398651432,0,0
11.27765369,56.64932413,-0.445690724,-0.903533748,1.292765345,-0.43401519,-0.485431959,-0.309540861,1.79945948,-0.490739972,0,0,0,0,0,0.023272371,0,0
10.87765369,57.04932413,-0.443665941,-1.119148215,1.190619149,-0.264979722,-0.521591503,-0.395333938,1.392090714,-0.65091952,0,0,0,0,0,-0.812928976,0,0
11.07765369,54.64932413,-0.445638415,-0.701474954,0.997013414,-0.060924337,-0.178315625,-0.343706246,0.834639331,-0.463395398,0,0,0,0,0,-0.36180223,0,0
10.97765369,54.74932413,-0.445638415,-1.166454321,1.264601175,-0.000557,-0.486774754,-0.396093169,0.300279645,-0.67564234,0,0,0,0,0,-1.606278878,0,0
11.77765369,55.84932413,-0.442488137,-1.215311139,1.402463395,1.410838805,-0.352942881,-0.392297015,0.475290133,-0.751196313,0,0,0,0,0,0.134356848,0,0
10.97765369,56.44932413,-0.446735325,-1.007980626,1.261692192,-0.199091703,-0.013087933,-0.112900089,1.894286091,-0.363531299,0,0,0,0,0,1.012651307,0,0
14.77765369,54.04932413,-0.19472973,-1.168458937,1.221709859,4.322135463,-0.520216737,-0.387741631,-0.825125038,-0.824393183,0,0,0,0,0,1.623180069,0,0
11.37765369,57.04932413,-0.444504032,-1.214162208,1.403036111,-0.342893329,-0.521335732,-0.386223169,1.675618438,-0.593796145,0,0,1,0,0,0.575739934,0,0
10.97765369,56.54932413,-0.446521015,-1.068672673,1.245731224,-0.21740114,-0.065904525,-0.10454855,1.822598983,-0.433666939,0,0,0,0,0,0.731615365,0,0
11.17765369,57.04932413,-0.44523084,-1.260244684,1.30033294,-0.280919292,-0.521591503,-0.396093169,1.179150644,-0.675284318,0,0,0,0,0,-1.099880223,0,0
11.77765369,56.04932413,-0.442169962,-1.00763629,1.250867503,-0.301404583,-0.413528503,-0.383945477,1.566850148,-0.390615003,0,0,0,0,0,-0.121582166,0,0
17.47765369,54.84932413,-0.139500801,-0.743184866,0.238904274,0.09959478,-0.520920105,-0.13339932,-0.830504116,-0.843921582,0,0,0,0,0,-2.872931736,0,0
17.67765369,54.84932413,0.217094931,-0.791221771,0.409100711,0.285380107,-0.423951141,-0.02634778,-0.842482448,-0.872355305,0,0,0,0,0,-2.044782696,0,0
17.57765369,54.84932413,0.395392768,-0.744036612,0.359134056,0.200430389,-0.521591503,-0.008126242,-0.837368172,-0.85761369,0,0,0,0,0,-2.013779005,0,0
10.77765369,57.14932413,-0.440652252,-1.172557714,1.069560019,-0.226353256,-0.516060467,-0.393815477,1.698030706,-0.59536234,0,0,0,0,0,-0.577210781,0,0
11.77765369,56.14932413,-0.440950235,-0.663004782,1.031593089,-0.407736535,-0.276563442,-0.393815477,2.191971261,-0.285267295,0,0,0,0,0,0.756226584,0,0
12.07765369,56.54932413,-0.427510617,-0.83247793,0.962637763,-0.44719506,0.50040316,-0.394574708,2.138617957,-0.391460329,0,0,0,0,0,1.108440235,0,0
16.77765369,54.64932413,0.013509854,-0.797259696,0.633862419,0.474384354,-0.502216893,-0.390778554,-0.814154288,-0.825350768,0,1,0,0,0,-1.208003573,0,0
12.77765369,54.64932413,0.086272921,-1.087317445,1.100636805,0.176327587,-0.466536923,0.268233762,-0.27640782,-0.741068278,0,0,0,0,0,-0.939859391,0,0
11.97765369,56.14932413,-0.438602842,-0.825261866,0.9684412,-0.390770249,-0.430633143,-0.273857014,2.081821982,-0.194122952,0,0,0,0,0,0.497015116,0,0
11.17765369,56.54932413,-0.445690724,-0.943200843,1.228567917,-0.409062232,-0.503975314,-0.313337014,1.953094675,-0.395082528,0,0,0,0,0,0.171313937,0,0
14.27765369,55.24932413,1.248842838,-0.030597433,0.28761053,-0.225648212,-0.275156695,-0.369520092,-0.381157595,-0.464762774,0,0,0,0,0,-0.210389432,0,0
12.67765369,56.64932413,-0.440651187,-1.064804365,1.320951914,-0.105122137,-0.521591503,-0.393815477,1.321715413,-0.444089413,1,1,0,0,0,1.672593246,0,0
11.87765369,56.04932413,-0.440921418,-1.119122771,1.324331905,-0.120454006,-0.479677125,-0.382427015,1.321028903,-0.466983725,0,0,0,0,0,-0.364225253,0,0
10.67765369,55.84932413,-0.441677445,-0.942870876,1.036037386,-0.249864893,-0.461005881,-0.395333938,1.259496536,-0.518576977,0,0,0,0,0,-0.713796087,0,0
16.37765369,54.84932413,0.833125727,-0.697615162,0.479800943,-0.227639606,-0.521591503,-0.3672424,-0.801431456,-0.84021239,0,0,0,0,0,-2.142805846,0,0
10.77765369,57.24932413,-0.439949516,-1.119371955,1.052356755,-0.196048087,-0.505062339,-0.396093169,1.782947307,-0.579341126,0,0,0,0,0,-0.400562129,0,0
14.77765369,54.14932413,-0.17295167,-1.011728478,0.850782645,1.400255488,-0.52104799,-0.132640089,-0.785523977,-0.83081396,0,0,0,0,0,-1.203668031,0,0
12.67765369,54.54932413,0.51816783,-1.013662124,1.281812309,0.290403389,-0.506788789,0.278103762,-0.212231477,-0.710370128,0,0,0,0,0,-0.074565228,0,0
20.07765369,55.14932413,-0.403201771,0.536240735,-1.424206367,-0.165596427,2.571823863,-0.355853938,-0.742622239,-0.422523093,0,0,0,0,0,-0.405939238,0,0
16.77765369,55.14932413,-0.211205853,0.230214189,-0.577942486,-0.325269675,-0.484153107,-0.052920858,-0.483577053,-0.38098024,0,0,1,0,0,-1.285835083,0,0
10.97765369,54.64932413,-0.425101303,-0.701627758,0.972982968,-0.085326427,-0.502888291,-0.239691629,0.9158402,-0.459750637,0,0,0,0,0,-0.525562876,0,0
14.77765369,54.24932413,-0.143327344,-0.943711757,0.590094957,0.557565903,-0.434245904,-0.329280861,-0.779409012,-0.856766024,0,0,0,0,0,-2.339080041,0,0
12.37765369,56.44932413,-0.423709556,-0.506101823,0.557104478,-0.329250472,-0.518618171,-0.340669322,2.383924572,-0.094804065,0,0,0,0,0,0.72787564,0,0
11.07765369,55.74932413,-0.44669785,-1.017774009,1.136667036,-0.315638329,-0.521591503,-0.395333938,1.094324473,-0.525323524,0,0,0,0,0,-0.991367644,0,0
12.77765369,54.54932413,0.391319058,-1.091072061,1.250566615,0.400961717,-0.521591503,-0.115177781,-0.299881472,-0.742737957,0,0,0,0,0,-0.727613383,0,0
15.27765369,54.34932413,0.244987362,-0.649127904,-0.004616535,0.141782508,1.468462267,-0.203248552,-0.752293046,-0.791512644,1,0,0,0,0,0.454433456,0,0
15.17765369,54.34932413,0.244987362,-0.732321535,0.076795538,0.14100085,2.200093462,-0.350539323,-0.763300411,-0.815517621,1,0,0,0,0,1.001198323,0,0
14.97765369,54.44932413,0.244987362,-0.596229004,0.108305069,-0.02323891,-0.042085905,-0.339910092,-0.744137546,-0.745986634,0,0,0,0,0,-2.138295659,0,0
15.07765369,54.34932413,0.244987362,-0.872401744,0.194715327,0.174439784,2.299971972,-0.315614707,-0.772529994,-0.832142156,1,0,0,0,0,1.121425844,0,0
15.17765369,54.24932413,0.244987362,-1.01742049,0.535754837,0.832229627,-0.34450246,-0.319410861,-0.77628769,-0.823664903,0,0,0,0,0,-1.668314578,0,0
16.97765369,55.54932413,1.033667068,-0.405904072,-0.314378022,-0.251230948,-0.458288326,-0.335354707,-0.837330899,-0.831049448,0,0,0,0,0,-2.399869356,0,0
14.77765369,54.34932413,-0.121130577,-1.118351037,0.742780341,0.347256891,-0.400548147,-0.189582398,-0.786688174,-0.881947252,0,0,0,0,0,-2.408210353,0,0
17.17765369,55.54932413,-0.014946873,-0.48647153,0.117869602,-0.21286381,-0.509314523,-0.349020861,-0.843862299,-0.890081088,0,0,1,0,0,-2.188691381,0,0
16.77765369,55.24932413,-0.198801238,1.099000839,-0.546485504,-0.309362625,-0.439457223,-0.342947015,-0.187833792,0.393693265,0,1,0,0,0,0.467806707,0,0
10.87765369,57.24932413,-0.43924678,-1.415225178,1.196861508,-0.125968875,-0.521591503,-0.396093169,1.324575284,-0.682677252,0,0,0,0,0,-1.059365965,0,0
10.87765369,57.34932413,-0.435853673,-1.277216045,1.13313872,-0.224458226,-0.51711552,-0.383945477,1.701580628,-0.612935032,0,0,0,0,0,-0.616804624,0,0
16.87765369,54.64932413,0.07035871,-0.820909419,0.703198789,0.6622191,-0.456753698,-0.373316246,-0.823182863,-0.836637404,0,0,0,0,0,-1.875023031,0,0
16.87765369,54.74932413,0.189921073,-0.506929211,0.273603153,0.063375293,-0.388814686,-0.383186246,-0.799222051,-0.791657292,0,0,0,0,0,-2.342909966,0,0
16.97765369,54.74932413,0.189921073,-0.793029843,0.475001937,0.254483313,-0.4459474,-0.390019323,-0.822858402,-0.838348801,0,0,0,0,0,-2.370797447,0,0
17.07765369,54.74932413,0.189921073,-0.791234983,0.58619256,0.422123115,-0.521591503,-0.393815477,-0.832066522,-0.853414396,0,0,0,0,0,-2.193886133,0,0
11.97765369,56.24932413,-0.445304268,-0.518371238,0.794723712,-0.41780282,-0.003560485,-0.137954705,2.336671828,-0.097275003,0,0,0,0,0,1.511127023,0,0
11.87765369,56.14932413,-0.445304268,-0.73523951,0.933738628,-0.405979145,-0.275156695,-0.374075477,2.214466244,-0.189788986,0,0,0,0,0,0.722660792,0,0
11.97765369,56.04932413,-0.445304268,-1.21534533,1.381948551,-0.153830749,-0.487446151,-0.309540861,1.083060539,-0.561375435,0,0,0,0,0,-0.707833703,0,0
16.87765369,55.44932413,0.264292516,0.01894232,-0.900756683,-0.263309571,-0.125978603,-0.268542399,-0.791895017,-0.655774832,0,1,1,0,0,-0.723022269,0,0
16.27765369,54.64932413,0.597273471,-0.222855275,-0.304585977,-0.219979841,-0.496366145,-0.257153937,-0.700331975,-0.668629753,0,1,0,0,0,-1.272629432,0,0
15.27765369,54.14932413,0.079075824,-1.229177664,1.04183477,2.402051224,-0.521591503,-0.390019323,-0.81704775,-0.839748492,0,0,0,0,0,-0.274622914,0,0
12.17765369,56.44932413,-0.421284714,-0.365582651,0.540772093,-0.410745397,-0.498092595,-0.342187784,2.387790558,-0.15732992,0,0,0,0,0,0.733339589,0,0
17.17765369,54.74932413,0.033405682,-0.943434711,0.717052937,0.569368816,-0.521591503,-0.379390092,-0.839337602,-0.873379199,0,0,0,0,0,-2.237305672,0,0
20.47765369,56.14932413,-0.353024169,-0.402480861,-0.574531438,-0.171399132,-0.49428801,-0.303467014,-0.874915063,-0.866784819,0,0,0,0,0,-4.040890506,0,0
15.27765369,54.24932413,0.103205238,-1.025528289,0.601352331,0.996923095,-0.267547534,-0.358890861,-0.779553624,-0.825213233,0,0,0,0,0,-1.555252877,0,0
20.67765369,56.44932413,-0.400920431,-0.710579873,0.151269458,-0.201583808,-0.505637823,0.248493761,-0.880807014,-0.896089985,0,1,0,0,0,-2.195855716,0,0
13.87765369,55.34932413,0.176992846,-0.697130918,0.555536351,-0.116638133,-0.191711601,0.846767615,-0.679242618,-0.769779724,0,0,0,0,0,-0.875206183,0,0
13.77765369,55.34932413,0.23367815,-0.696987261,0.598151419,-0.11197241,-0.459950828,0.802732229,-0.644184656,-0.72703551,0,0,0,0,0,-1.005568865,0,0
11.07765369,56.54932413,-0.446213024,-1.00713624,1.252932548,-0.36122714,-0.431752142,-0.009644703,1.93508035,-0.370325454,0,0,0,0,0,0.561714195,0,0
11.27765369,56.54932413,-0.445690724,-0.943103167,1.251129039,-0.423257702,-0.48693461,-0.336873169,2.004997555,-0.384651147,0,0,0,0,0,0.235616075,0,0
11.17765369,56.64932413,-0.445690724,-0.963832953,1.322537477,-0.422132878,-0.518778028,-0.342947015,1.912575754,-0.421686624,0,0,0,0,0,0.12004501,0,0
16.47765369,54.94932413,0.709167525,-1.006309552,0.782467234,-0.164965424,-0.515708783,-0.370279323,-0.81043079,-0.868353647,0,0,0,0,0,-2.24441276,0,0
19.97765369,55.24932413,-0.407527101,0.717268339,-1.444483346,-0.223802298,0.977159226,-0.333077015,-0.664317755,-0.095623836,0,0,0,0,0,-1.474403784,0,0
15.87765369,54.44932413,0.035898197,-0.024007553,-0.376663209,-0.10786178,0.388695428,-0.349020861,-0.600225176,-0.485121832,0,0,0,0,0,-1.518306787,0,0
12.67765369,54.64932413,1.108766277,-0.873042543,1.125065003,0.170777994,-0.508707067,-0.361927784,-0.144438179,-0.677188995,0,0,1,0,0,0.839304707,0,0
15.87765369,54.34932413,-0.34331291,-0.791229831,0.29210992,0.503539773,-0.304921994,-0.3869824,-0.756665036,-0.768568863,0,0,0,0,0,-2.556031341,0,0
20.37765369,56.24932413,-0.38380857,-0.387215316,-0.787998539,-0.206481117,-0.521591503,-0.352057784,-0.868009701,-0.889326271,0,0,0,0,0,-4.3964888,0,0
11.27765369,57.14932413,-0.443031825,-1.214379093,1.369829501,-0.289296074,-0.518490286,-0.396093169,1.691032548,-0.595615499,0,0,0,0,0,-0.396043898,0,0
20.37765369,56.04932413,-0.250140637,-0.400914507,-0.476094151,-0.159859435,-0.437986546,-0.351298553,-0.876382309,-0.879159843,0,0,1,0,0,-2.831835982,0,0
15.17765369,54.14932413,0.14879775,-1.119124103,1.005429792,2.370232529,-0.516763836,-0.3869824,-0.806733283,-0.814825113,0,0,0,0,0,-0.119968664,0,0
10.77765369,55.74932413,-0.445474465,-0.351936521,0.767997386,-0.25781874,-0.464075129,0.217365299,1.830082303,-0.309612622,0,0,0,0,0,0.986527512,0,0
13.47765369,55.24932413,0.004594429,-0.171410965,0.697534595,-0.141059514,-0.451382525,-0.353576246,-0.392845854,-0.497922142,0,0,0,0,0,-1.306068222,0,0
16.27765369,54.44932413,2.827795501,-0.795348866,0.502027093,0.946176117,-0.515548926,-0.347502399,-0.791523874,-0.818336136,0,0,0,0,0,1.007738509,0,0
16.77765369,55.34932413,-0.126501841,0.716964727,-0.981276385,-0.301432172,-0.374203804,-0.372557015,-0.471563751,0.027801282,0,1,0,0,0,-0.882768958,0,0
16.67765369,55.34932413,-0.126501841,0.716635952,-0.954267697,-0.307840403,-0.42139344,-0.371038554,-0.479150906,-0.041790625,0,1,0,0,0,-0.985347514,0,0
16.57765369,55.34932413,-0.126501841,0.554234264,-0.941758038,-0.308504874,-0.491250737,-0.378630861,-0.497844786,-0.125504669,0,1,0,0,0,-1.315761543,0,0
16.77765369,55.44932413,-0.126501841,0.018043611,-0.913439852,-0.284155697,-0.207889071,-0.268542399,-0.791394578,-0.668791556,0,1,1,0,0,-1.242671383,0,0
