longitude,latitude,all_spp_cpue_2020_std,bathymetry_2020_std,bottom_temperature_2020_std,surface_net_primary_production_2020_std,fishing_activity_hours_2020_std,ship_density_route_2020_std,bottom_salinity_2020_std,bottom_dissolved_oxygen_2020_inv_std,dumping_site_2020,military_area_2020,wind_farm_2020,bedrock_seabed_2020,hard_bottom_seabed_2020,distance_class,distance_class_interpretation,hotspot
20.77765369,55.24932413,-0.616771528,-0.792901291,0.542690085,0.149012846,-0.521591503,-0.392297015,-0.89769167,-0.884926963,0,0,0,0,0,2,medium risk,0
16.37765369,54.74932413,-0.510826899,-0.230938786,-0.123376933,-0.225293255,-0.219654513,0.981151462,-0.727016734,-0.701186754,0,0,0,0,0,36,medium risk,0
16.37765369,54.64932413,-0.510826899,-0.4756607,0.044175205,-0.065506098,-0.510113805,-0.391537785,-0.751355494,-0.741657352,0,1,0,0,0,6,medium risk,0
16.27765369,54.54932413,-0.510826899,-0.63418346,0.108149721,0.147365569,-0.47759899,-0.379390092,-0.759991766,-0.766541722,0,0,0,0,0,2,medium risk,0
16.37765369,54.54932413,-0.510826899,-0.873855737,0.56109811,0.678606316,-0.521591503,-0.381667784,-0.79610441,-0.818193702,0,1,0,0,0,6,medium risk,0
16.27765369,54.74932413,0.234741894,-0.172299475,-0.325850739,-0.271639319,-0.465769611,-0.210081629,-0.68900727,-0.658691911,0,0,0,0,0,16,medium risk,0
17.47765369,55.64932413,-0.520581208,-0.595547691,0.329594522,-0.195837997,-0.521591503,-0.380908554,-0.848952443,-0.895521276,0,0,0,0,0,2,medium risk,0
20.77765369,55.84932413,-0.510614478,-0.333238302,-0.406326307,0.159858583,-0.185669025,-0.164527782,-0.88121524,-0.844334024,0,0,0,0,0,2,medium risk,0
10.67765369,56.04932413,-0.572100202,-0.706451902,0.973499987,-0.272735697,-0.482938198,0.443616071,1.660177009,-0.40214561,0,0,0,0,0,18,medium risk,0
14.67765369,54.04932413,-0.665636309,-1.169514516,1.26482336,4.983259851,-0.521111933,-0.375593938,-0.832044692,-0.834427947,0,0,0,0,0,32,medium risk,0
10.97765369,55.04932413,-0.652708977,-0.525632722,0.72789034,-0.181432407,0.202846246,-0.372557015,1.377880654,-0.385558,0,0,0,0,0,18,medium risk,0
20.17765369,55.94932413,-0.582438622,-0.038757136,-1.244265833,-0.291273167,-0.124795665,-0.321688553,-0.837379023,-0.761920526,0,0,0,0,0,16,medium risk,0
20.07765369,55.94932413,-0.530464508,0.368180576,-1.490359927,-0.314386427,-0.249132058,-0.343706246,-0.785032517,-0.515764745,0,0,0,0,0,25,medium risk,0
20.07765369,56.04932413,-0.530464508,0.234316996,-1.437076668,-0.31264539,-0.489108659,-0.359650092,-0.812723884,-0.658942757,0,0,0,0,0,25,medium risk,0
12.37765369,54.64932413,-0.656326738,-0.905332007,1.19103567,0.053894509,-0.521591503,1.322805312,0.105253478,-0.593376459,0,0,0,0,0,36,medium risk,0
20.37765369,55.84932413,-0.498505997,0.10170943,-1.354872176,-0.235412177,-0.123229071,-0.362687015,-0.830167652,-0.687858019,0,0,1,0,0,13,medium risk,0
11.17765369,54.14932413,-0.65364043,-0.791211116,1.116896238,-0.019030263,-0.365699437,-0.29967086,0.615708988,0.090611446,0,1,0,0,0,8,medium risk,0
12.17765369,54.44932413,-0.68168257,-0.872154628,1.18273432,0.007017297,-0.385681501,6.38383768,0.25184334,-0.579277309,0,0,0,0,0,31,medium risk,0
11.37765369,56.34932413,-0.620640534,-0.871485196,0.983298509,-0.395535674,-0.501609438,-0.29891163,1.998692484,-0.337626033,0,0,0,0,0,18,medium risk,0
11.27765369,56.34932413,-0.620640534,-0.871835035,0.983966274,-0.38770728,-0.521591503,-0.283727014,1.978630768,-0.366116585,0,0,0,0,0,18,medium risk,0
11.17765369,56.34932413,-0.620640534,-0.791664939,0.986811085,-0.38028599,-0.484344935,-0.257913168,2.056239599,-0.297112897,0,0,1,0,0,18,medium risk,0
16.67765369,54.64932413,-0.45938189,-0.798179889,0.609677291,0.445625474,-0.521591503,-0.388500861,-0.807414216,-0.818769019,0,1,0,0,0,6,medium risk,0
14.27765369,54.84932413,-0.50379413,-0.71477927,0.924680519,-0.00764658,-0.422800177,-0.359650092,-0.607222032,-0.731522198,0,1,0,0,0,6,medium risk,0
20.87765369,55.84932413,-0.432657538,-0.529453086,0.124047969,0.536203847,-0.435652644,-0.371797784,-0.894110976,-0.850807302,0,0,0,0,0,2,medium risk,0
14.37765369,54.94932413,-0.506463467,-0.42046696,0.803451874,-0.100194238,-0.50877101,-0.361168553,-0.444987014,-0.568270333,0,0,0,0,0,2,medium risk,0
20.47765369,55.74932413,-0.570368733,0.173402998,-1.434684944,-0.188936741,0.35017004,-0.323207015,-0.806410024,-0.590989598,0,0,0,0,0,25,medium risk,0
15.67765369,54.34932413,-0.514218768,-0.599355544,-0.058505747,0.159077661,0.712948412,-0.3672424,-0.694655868,-0.671444619,0,0,0,0,0,2,medium risk,0
11.17765369,56.04932413,-0.653591209,-0.819000201,0.97515396,-0.319870002,-0.506309219,0.153589914,1.703318532,-0.39335741,0,0,0,0,0,18,medium risk,0
20.67765369,55.44932413,-0.627626524,0.203538196,-1.185483777,-0.129983539,-0.521591503,-0.36800163,-0.814326699,-0.682887104,0,0,0,0,0,16,medium risk,0
20.77765369,55.34932413,-0.613661134,-0.595590063,-0.049066412,-0.001648698,-0.521591503,-0.396093169,-0.876022928,-0.871049185,0,0,0,0,0,2,medium risk,0
17.57765369,54.94932413,-0.491882546,-0.712191963,-0.156112777,-0.04717936,-0.479197555,-0.140232397,-0.821809525,-0.824297884,0,0,0,0,0,2,medium risk,0
18.17765369,55.14932413,-0.502486404,0.883150996,-1.183354195,-0.182025961,-0.362822013,-0.323207015,-0.49687927,0.034635083,0,0,0,0,0,25,medium risk,0
18.17765369,54.94932413,-0.502486404,-0.597202609,-0.230056057,0.225435403,-0.185125513,-0.050643165,-0.831355614,-0.837152703,0,0,0,0,0,2,medium risk,0
18.27765369,55.04932413,-0.441693846,0.692381809,-1.059741031,-0.034875797,-0.347060161,-0.140232397,-0.614250367,-0.314995637,0,0,0,0,0,25,medium risk,0
12.07765369,54.34932413,-0.68168257,-0.872724491,1.229510537,0.005956562,-0.138958952,0.473985303,0.356136284,-0.534001098,0,0,0,0,0,23,medium risk,0
12.07765369,54.44932413,-0.665412974,-0.955603331,1.210847635,-0.023672653,-0.504934454,-0.349780092,0.182433302,-0.614299016,0,0,0,0,0,23,medium risk,0
12.07765369,54.24932413,-0.283892473,-1.078141941,1.448702615,0.26620652,-0.394569517,1.500465315,0.163874372,-0.637329625,0,0,0,0,0,36,medium risk,0
20.57765369,55.84932413,-0.642231455,-0.12162788,-1.028732657,0.010288395,0.164097027,-0.330799322,-0.86209864,-0.826184095,0,0,0,0,0,16,medium risk,0
20.57765369,56.34932413,-0.275160315,-0.487213019,-0.492842269,-0.172123161,-0.521591503,-0.283727014,-0.871090853,-0.879013391,0,1,0,0,0,22,medium risk,0
15.77765369,54.44932413,-0.428186605,0.13229011,-0.422934153,-0.159061549,1.75166413,-0.352817015,-0.514569818,-0.308940792,0,0,0,0,0,3,medium risk,0
16.47765369,54.64932413,-0.494087424,-0.661847707,0.3644568,0.14471249,-0.521591503,-0.361927784,-0.782885426,-0.779528391,0,1,0,0,0,6,medium risk,0
20.47765369,55.84932413,-0.570368733,-0.025803324,-1.206553416,-0.094657475,-0.02085696,-0.366483169,-0.848988021,-0.779464016,0,0,1,0,0,13,medium risk,0
20.37765369,55.74932413,-0.498505997,0.295484315,-1.512012998,-0.308248517,0.78753743,-0.320929322,-0.772115684,-0.415456331,0,0,0,0,0,25,medium risk,0
20.27765369,55.04932413,-0.654646379,-0.334194068,-0.266209307,0.072290021,0.182448586,-0.346743169,-0.874127258,-0.830790629,0,0,0,0,0,2,medium risk,0
12.37765369,54.54932413,-0.621421915,-0.945216744,1.218078019,0.112705967,-0.498060624,0.530927611,0.035199299,-0.655194694,0,0,0,0,0,36,medium risk,0
12.27765369,54.64932413,-0.642665768,-0.892871972,1.17212334,0.017816981,-0.521591503,-0.363446246,0.170784124,-0.578988293,0,0,0,0,0,23,medium risk,0
15.97765369,54.54932413,-0.43044474,0.070094269,-0.55585001,-0.24399715,0.003856889,-0.31865163,-0.549306708,-0.409591567,0,0,0,0,0,16,medium risk,0
18.17765369,55.04932413,-0.434047953,0.424806509,-0.950029904,-0.013034617,-0.391436332,-0.192619321,-0.671523637,-0.460327414,0,0,0,0,0,25,medium risk,0
10.97765369,55.24932413,-0.571361025,-0.594741401,0.657627817,-0.190918121,-0.071595417,-0.259431629,1.58151666,-0.318124241,0,0,0,0,0,18,medium risk,0
14.17765369,54.74932413,-0.457506041,-0.749669395,0.69477333,0.036595528,-0.507332302,-0.358890861,-0.710979048,-0.805687689,0,1,0,0,0,6,medium risk,0
15.47765369,54.34932413,-0.506345872,-0.79222902,0.109171105,0.178129377,0.390389907,-0.301189322,-0.739374999,-0.757744049,0,0,0,0,0,2,medium risk,0
13.87765369,54.64932413,-0.496475874,-0.636328439,1.038419665,0.18923781,-0.118145634,1.136034541,-0.423438702,-0.601680752,0,1,0,0,0,36,medium risk,0
15.57765369,54.44932413,-0.463029678,0.229726616,-0.412328016,-0.185058064,3.086945812,-0.186545474,-0.482733586,-0.265317157,0,0,0,0,0,3,medium risk,0
20.87765369,55.94932413,-0.33752549,-0.895346568,0.497312904,0.446715452,-0.498124566,-0.343706246,-0.906648053,-0.86380937,0,0,0,0,0,2,medium risk,0
11.97765369,54.44932413,-0.68168257,-0.881108951,1.227791179,-0.021567993,-0.508962838,-0.315614707,0.246559561,-0.569303656,0,0,0,0,0,23,medium risk,0
20.77765369,55.94932413,-0.40439296,-0.59366581,0.123745446,0.11565913,-0.368385026,-0.363446246,-0.891582371,-0.846056959,0,0,0,0,0,2,medium risk,0
11.57765369,56.94932413,-0.644447828,-0.59622592,1.163533816,-0.430223783,-0.175406237,-0.371797784,2.246358758,-0.394590066,0,0,0,0,0,18,medium risk,0
11.37765369,56.14932413,-0.565977259,-0.834970645,0.987455238,-0.38046699,-0.512000112,-0.363446246,2.052938075,-0.321742095,0,0,0,0,0,18,medium risk,0
20.17765369,55.14932413,-0.655777728,0.232565875,-1.263598497,-0.162056141,3.405475901,-0.354335476,-0.808923983,-0.687512629,0,0,0,0,0,3,medium risk,0
20.57765369,56.24932413,-0.251506339,-0.378442361,-0.5874848,-0.136865596,-0.519033798,-0.312577784,-0.873680672,-0.85970765,0,1,0,0,0,22,medium risk,0
15.67765369,54.44932413,-0.417121474,0.230219691,-0.4298157,-0.185694793,2.866727159,-0.320929322,-0.472839132,-0.227456271,0,0,0,0,0,3,medium risk,0
20.87765369,56.24932413,-0.192555578,-1.135196498,0.759936988,0.806832759,-0.521591503,-0.391537785,-0.95002496,-0.929658549,0,1,0,0,0,6,medium risk,0
11.27765369,56.14932413,-0.575212228,-0.812059151,0.994325404,-0.364164747,-0.513502763,6.800655377,1.963910378,-0.365610351,0,0,0,0,0,31,medium risk,0
11.47765369,56.04932413,-0.551545946,-0.871838679,1.100713086,-0.378841821,-0.478494187,-0.377871631,2.022532284,-0.253717301,0,0,0,0,0,18,medium risk,0
18.07765369,54.84932413,-0.528208571,-1.214603866,0.406490435,0.411909238,-0.521591503,-0.246524706,-0.845976835,-0.891858733,0,0,0,0,0,2,medium risk,0
12.47765369,54.54932413,-0.563279836,-1.070301235,1.242408747,0.167377952,-0.507364274,0.851322999,-0.13071113,-0.719868368,0,0,0,0,0,36,medium risk,0
10.97765369,55.34932413,-0.583074937,-0.594769263,0.559135076,-0.193174967,-0.2069619,-0.356613169,1.692918428,-0.251600381,0,0,0,0,0,18,medium risk,0
16.57765369,54.64932413,-0.494700728,-0.75167005,0.536369145,0.343151774,-0.521591503,-0.377871631,-0.798020657,-0.803032351,0,1,0,0,0,6,medium risk,0
11.37765369,56.24932413,-0.539794872,-0.791407274,0.937414663,-0.386081591,-0.514813587,5.059739203,1.998428023,-0.362931836,0,0,0,0,0,31,medium risk,0
16.87765369,55.14932413,-0.333438952,-0.035423364,-0.558644754,-0.322627896,-0.516316238,-0.308022399,-0.548377478,-0.497059908,0,0,1,0,0,13,medium risk,0
16.87765369,55.04932413,-0.333438952,-0.609723486,0.179164644,-0.257947715,-0.516635951,-0.352817015,-0.82164904,-0.880179062,0,0,0,0,0,2,medium risk,0
12.67765369,54.94932413,-0.553956044,-0.636468942,1.206841653,-0.211772484,-0.247885177,1.262826081,-0.227589178,-0.673800793,0,0,0,0,0,36,medium risk,0
10.27765369,54.54932413,-0.509245711,-1.007619397,1.248147406,-0.20321997,-0.510337604,-0.275375476,0.677743084,-0.304999895,0,1,0,0,0,8,medium risk,0
11.47765369,56.24932413,-0.516598603,-0.791210871,0.974544315,-0.394641515,-0.248013065,-0.359650092,2.020726969,-0.341229729,0,0,0,0,0,18,medium risk,0
13.07765369,54.94932413,-0.516616326,-0.077697252,0.926166795,-0.190741164,-0.326278814,-0.34826163,-0.218357837,-0.543317252,0,0,0,0,0,26,medium risk,0
11.57765369,54.54932413,-0.481533957,-1.231729374,1.37274575,0.079212437,-0.521591503,-0.391537785,0.047409904,-0.704188721,0,0,0,0,0,23,medium risk,0
11.17765369,55.14932413,-0.582163376,-1.066033847,1.16994811,-0.118482853,-0.521591503,-0.121251628,0.874089026,-0.517718646,0,0,0,0,0,23,medium risk,0
14.07765369,54.64932413,-0.744832505,-0.664937307,0.607547407,0.133465559,-0.440927906,0.965207616,-0.623676557,-0.647023303,0,1,0,0,0,36,medium risk,0
11.47765369,56.74932413,-0.524863656,-1.341396378,1.359561182,-0.396757383,-0.37935117,-0.395333938,0.7874841,-0.708978501,0,0,0,0,0,23,medium risk,0
17.27765369,55.44932413,-0.423284931,0.019205838,-0.887785643,-0.19040706,0.135194937,-0.344465476,-0.80447932,-0.626660555,0,0,0,0,0,16,medium risk,0
17.27765369,55.64932413,-0.423284931,-0.824808393,0.573142998,-0.208756457,-0.505637823,-0.381667784,-0.845888238,-0.90867307,0,1,0,0,0,6,medium risk,0
10.27765369,55.84932413,-0.516740606,-1.313922509,1.301262241,0.211924859,-0.500074816,-0.394574708,0.825891254,-0.699943204,0,0,0,0,0,23,medium risk,0
13.07765369,55.04932413,-0.517988884,-0.696928697,1.01689258,-0.201938918,-0.483257911,-0.351298553,-0.451260213,-0.708596015,0,0,1,0,0,26,medium risk,0
17.47765369,55.44932413,-0.03498013,0.237686201,-1.060529998,-0.150703262,0.152299616,-0.350539323,-0.734925088,-0.402791062,0,0,0,0,0,16,medium risk,0
17.57765369,55.54932413,-0.308732855,-0.01023175,-0.712404857,-0.177103084,0.146352954,-0.115177781,-0.820560539,-0.681532195,0,0,1,0,0,13,medium risk,0
11.87765369,56.94932413,-0.678377709,-0.941028702,0.919920804,-0.431050514,0.62464361,-0.379390092,2.286692012,-0.344789857,0,0,0,0,0,18,medium risk,0
10.87765369,54.54932413,-0.508050106,-0.944406949,1.154226885,-0.211747008,-0.091449628,5.55475767,0.728871553,-0.557446427,0,1,0,0,0,31,medium risk,0
20.67765369,56.14932413,-0.246178522,-0.334435366,-0.340190667,-0.036276148,-0.521591503,-0.281449322,-0.882258753,-0.839685197,0,0,1,0,0,13,medium risk,0
17.97765369,54.84932413,-0.20686353,-1.168463528,0.364871323,0.383955808,-0.521591503,-0.159972397,-0.844461705,-0.88368989,0,0,0,0,0,2,medium risk,0
11.47765369,57.04932413,-0.6100927,-0.831778568,1.096374129,-0.384836794,-0.3110285,-0.380908554,2.212745794,-0.444394443,0,0,0,0,0,18,medium risk,0
11.47765369,56.44932413,-0.436789256,-0.644879126,1.03703086,-0.424420834,-0.45617822,-0.27006086,2.243045219,-0.156873657,0,0,0,0,0,18,medium risk,0
20.07765369,55.24932413,-0.650251338,0.477769334,-1.423247401,-0.222545252,1.893105141,-0.343706246,-0.746199013,-0.458082961,0,0,0,0,0,3,medium risk,0
11.37765369,56.44932413,-0.417350115,-0.871812569,1.102548682,-0.413244851,-0.490355538,-0.235895475,2.106700781,-0.297576245,0,0,1,0,0,18,medium risk,0
12.97765369,54.94932413,-0.518910847,-0.216643096,0.980448856,-0.198315037,0.206938572,-0.347502399,-0.303765291,-0.630744256,0,0,1,0,0,26,medium risk,0
15.47765369,54.44932413,-0.426441968,0.159126794,-0.414662831,-0.161818095,2.521373243,-0.323207015,-0.535606826,-0.370553822,0,0,0,0,0,3,medium risk,0
11.47765369,56.54932413,-0.414250395,-0.617798095,1.140102724,-0.439865663,0.507372904,0.026039143,2.23848134,-0.208924444,0,0,0,0,0,18,medium risk,0
13.17765369,55.24932413,-0.555835034,-0.202283726,0.820467462,-0.165174136,-0.509794092,1.374433005,-0.43401992,-0.501249286,0,0,0,0,0,36,medium risk,0
13.07765369,55.24932413,-0.555835034,-0.284887622,0.82620491,-0.170882283,-0.518490286,0.898395307,-0.512896417,-0.577301833,0,0,0,0,0,36,medium risk,0
12.57765369,56.64932413,-0.441851014,-0.791906553,0.943682449,-0.254265807,-0.495151234,-0.309540861,2.022694173,-0.219884445,0,1,0,0,0,18,medium risk,0
11.97765369,56.54932413,-0.59604662,-0.507854171,0.883454074,-0.454361156,0.613038091,0.243938377,2.246819509,-0.270809354,0,0,0,0,0,18,medium risk,0
16.77765369,54.74932413,-0.447465326,-0.381822115,0.125506396,-0.029097528,-0.291046436,-0.333077015,-0.778980221,-0.765656428,0,1,0,0,0,6,medium risk,0
20.67765369,56.04932413,-0.334082496,-0.386765839,-0.236596397,-0.029726326,-0.482426657,-0.28980086,-0.883768457,-0.851240376,0,0,0,0,0,2,medium risk,0
16.77765369,55.04932413,-0.399205441,-0.59608801,0.196064054,-0.266710961,-0.511328714,-0.352057784,-0.809027162,-0.866456795,0,0,0,0,0,2,medium risk,0
14.47765369,54.64932413,-0.402700301,-0.475602451,0.075692183,-0.032758797,-0.188194758,-0.374075477,-0.688093596,-0.680372719,0,0,0,0,0,2,medium risk,0
11.67765369,56.14932413,-0.47656772,-0.719225327,1.098551175,-0.409002338,-0.234617083,-0.392297015,2.097316151,-0.363322169,0,0,0,0,0,18,medium risk,0
11.37765369,55.14932413,-0.533786811,-1.119113168,1.405885159,0.099334197,-0.521591503,-0.396093169,0.416747148,-0.633045307,0,0,0,0,0,23,medium risk,0
11.57765369,55.14932413,-0.533786811,-1.168472605,1.624095267,0.57727716,-0.521591503,-0.204767013,0.112353196,-0.683611105,0,0,0,0,0,23,medium risk,0
20.47765369,56.24932413,-0.243301363,-0.500542919,-0.681022038,-0.178273656,-0.521591503,-0.327003168,-0.870267648,-0.874172663,0,1,0,0,0,22,medium risk,0
10.97765369,56.34932413,-0.495041176,-1.064709598,1.158567052,-0.28686769,0.460439032,-0.14326932,1.761510041,-0.419708636,0,0,0,0,0,18,medium risk,0
17.27765369,54.74932413,-0.560156202,-1.065826474,0.694004463,0.567873081,-0.521591503,-0.374834707,-0.841817843,-0.883161429,0,0,0,0,0,2,medium risk,0
11.07765369,56.44932413,-0.496412254,-0.894447613,1.181498078,-0.349736283,-0.470117705,0.319861455,2.014936781,-0.318381158,0,0,0,0,0,18,medium risk,0
11.27765369,56.24932413,-0.497057368,-0.871569168,0.949666298,-0.374445071,-0.521591503,-0.366483169,1.898338628,-0.411501918,0,0,0,0,0,18,medium risk,0
11.37765369,56.54932413,-0.208289727,-0.808691208,1.246842147,-0.432166949,-0.486806725,-0.36800163,2.084275233,-0.347600023,0,0,0,0,0,18,medium risk,0
12.07765369,56.14932413,-0.569218085,-0.907700901,1.041468498,-0.354149385,-0.480380493,0.514983765,1.962841531,-0.240434081,0,0,0,0,0,18,medium risk,0
16.97765369,55.14932413,-0.223500956,0.129410757,-0.614850921,-0.316954962,-0.507300331,-0.327003168,-0.561293716,-0.503180583,0,0,1,0,0,13,medium risk,0
10.97765369,55.84932413,-0.52518416,-0.70712165,0.828765785,-0.308419351,-0.513566706,-0.270820091,1.682387169,-0.37527309,0,0,0,0,0,18,medium risk,0
20.57765369,56.14932413,-0.251613234,-0.234891172,-0.606688452,-0.118535337,-0.511168858,-0.320929322,-0.875867704,-0.84660685,0,0,0,0,0,16,medium risk,0
20.17765369,55.04932413,-0.631276613,-0.045814017,-0.575779122,0.095781326,0.583976113,-0.355853938,-0.856699831,-0.803805211,0,0,0,0,0,16,medium risk,0
12.77765369,54.74932413,-0.544139662,-0.872748288,1.055563599,7.80E-05,-0.372221573,0.785269922,-0.258154455,-0.729678031,0,0,0,0,0,36,medium risk,0
11.07765369,54.64932413,-0.553341013,-0.701474954,0.997013414,-0.060924337,-0.178315625,-0.343706246,0.834639331,-0.463395398,0,0,0,0,0,23,medium risk,0
10.97765369,54.74932413,-0.553341013,-1.166454321,1.264601175,-0.000556699,-0.486774754,-0.396093169,0.300279645,-0.67564234,0,0,0,0,0,23,medium risk,0
11.77765369,55.84932413,-0.475058476,-1.215311139,1.402463395,1.410838805,-0.352942881,-0.392297015,0.475290133,-0.751196313,0,0,0,0,0,23,medium risk,0
10.97765369,56.44932413,-0.524729572,-1.007980626,1.261692192,-0.199091703,-0.013087933,-0.112900089,1.894286091,-0.363531299,0,0,0,0,0,18,medium risk,0
14.77765369,54.04932413,-0.591918825,-1.168458937,1.221709859,4.322135463,-0.520216737,-0.387741631,-0.825125038,-0.824393183,0,0,0,0,0,32,medium risk,0
17.47765369,54.84932413,-0.591869628,-0.743184866,0.238904274,0.09959478,-0.520920105,-0.13339932,-0.830504116,-0.843921582,0,0,0,0,0,2,medium risk,0
17.67765369,54.84932413,-0.221481758,-0.791221771,0.409100711,0.285380107,-0.423951141,-0.02634778,-0.842482448,-0.872355305,0,0,0,0,0,2,medium risk,0
17.57765369,54.84932413,-0.036287789,-0.744036612,0.359134056,0.200430389,-0.521591503,-0.008126242,-0.837368172,-0.85761369,0,0,0,0,0,2,medium risk,0
11.77765369,56.14932413,-0.449726804,-0.663004782,1.031593089,-0.407736535,-0.276563442,-0.393815477,2.191971261,-0.285267295,0,0,0,0,0,18,medium risk,0
12.07765369,56.54932413,-0.575964742,-0.83247793,0.962637763,-0.44719506,0.50040316,-0.394574708,2.138617957,-0.391460329,0,0,0,0,0,18,medium risk,0
16.77765369,54.64932413,-0.410367775,-0.797259696,0.633862419,0.474384354,-0.502216893,-0.390778554,-0.814154288,-0.825350768,0,1,0,0,0,6,medium risk,0
11.97765369,56.14932413,-0.431737638,-0.825261866,0.9684412,-0.390770249,-0.430633143,-0.273857014,2.081821982,-0.194122952,0,0,0,0,0,18,medium risk,0
11.17765369,56.54932413,-0.208289727,-0.943200843,1.228567917,-0.409062232,-0.503975314,-0.313337014,1.953094675,-0.395082528,0,0,0,0,0,18,medium risk,0
14.27765369,55.24932413,0.16013494,-0.030597433,0.28761053,-0.225648212,-0.275156695,-0.369520092,-0.381157595,-0.464762774,0,0,0,0,0,33,medium risk,0
16.37765369,54.84932413,0.153189099,-0.697615162,0.479800943,-0.227639606,-0.521591503,-0.3672424,-0.801431456,-0.84021239,0,0,0,0,0,2,medium risk,0
20.07765369,55.14932413,-0.617881276,0.536240735,-1.424206367,-0.165596427,2.571823863,-0.355853938,-0.742622239,-0.422523093,0,0,0,0,0,3,medium risk,0
16.77765369,55.14932413,-0.16284836,0.230214189,-0.577942486,-0.325269675,-0.484153107,-0.052920858,-0.483577053,-0.38098024,0,0,1,0,0,13,medium risk,0
10.97765369,54.64932413,-0.471827857,-0.701627758,0.972982968,-0.085326427,-0.502888291,-0.239691629,0.9158402,-0.459750637,0,0,0,0,0,23,medium risk,0
14.77765369,54.24932413,-0.554367964,-0.943711757,0.590094957,0.557565903,-0.434245904,-0.329280861,-0.779409012,-0.856766024,0,0,0,0,0,2,medium risk,0
12.37765369,56.44932413,-0.546942231,-0.506101823,0.557104478,-0.329250472,-0.518618171,-0.340669322,2.383924572,-0.094804065,0,0,0,0,0,18,medium risk,0
15.27765369,54.34932413,-0.225548352,-0.649127904,-0.004616535,0.141782508,1.468462267,-0.203248552,-0.752293046,-0.791512644,1,0,0,0,0,3,medium risk,0
15.17765369,54.34932413,-0.225548352,-0.732321535,0.076795538,0.14100085,2.200093462,-0.350539323,-0.763300411,-0.815517621,1,0,0,0,0,3,medium risk,0
14.97765369,54.44932413,-0.225548352,-0.596229004,0.108305069,-0.02323891,-0.042085905,-0.339910092,-0.744137546,-0.745986634,0,0,0,0,0,2,medium risk,0
15.07765369,54.34932413,-0.225548352,-0.872401744,0.194715327,0.174439784,2.299971972,-0.315614707,-0.772529994,-0.832142156,1,0,0,0,0,3,medium risk,0
15.17765369,54.24932413,-0.225548352,-1.01742049,0.535754837,0.832229627,-0.34450246,-0.319410861,-0.77628769,-0.823664903,0,0,0,0,0,2,medium risk,0
16.97765369,55.54932413,-0.068025152,-0.405904072,-0.314378022,-0.251230948,-0.458288326,-0.335354707,-0.837330899,-0.831049448,0,0,0,0,0,16,medium risk,0
17.17765369,55.54932413,-0.385420588,-0.48647153,0.117869602,-0.21286381,-0.509314523,-0.349020861,-0.843862299,-0.890081088,0,0,1,0,0,2,medium risk,0
16.87765369,54.64932413,-0.340739956,-0.820909419,0.703198789,0.6622191,-0.456753698,-0.373316246,-0.823182863,-0.836637404,0,0,0,0,0,2,medium risk,0
16.87765369,54.74932413,-0.281419023,-0.506929211,0.273603153,0.063375293,-0.388814686,-0.383186246,-0.799222051,-0.791657292,0,0,0,0,0,2,medium risk,0
16.97765369,54.74932413,-0.281419023,-0.793029843,0.475001937,0.254483313,-0.4459474,-0.390019323,-0.822858402,-0.838348801,0,0,0,0,0,2,medium risk,0
17.07765369,54.74932413,-0.281419023,-0.791234983,0.58619256,0.422123115,-0.521591503,-0.393815477,-0.832066522,-0.853414396,0,0,0,0,0,2,medium risk,0
11.97765369,56.24932413,-0.429512502,-0.518371238,0.794723712,-0.41780282,-0.003560485,-0.137954705,2.336671828,-0.097275003,0,0,0,0,0,18,medium risk,0
11.87765369,56.14932413,-0.429512502,-0.73523951,0.933738628,-0.405979145,-0.275156695,-0.374075477,2.214466244,-0.189788986,0,0,0,0,0,18,medium risk,0
16.87765369,55.44932413,-0.08326191,0.01894232,-0.900756683,-0.263309571,-0.125978603,-0.268542399,-0.791895017,-0.655774832,0,1,1,0,0,13,medium risk,0
16.27765369,54.64932413,-0.163313223,-0.222855275,-0.304585977,-0.219979841,-0.496366145,-0.257153937,-0.700331975,-0.668629753,0,1,0,0,0,22,medium risk,0
12.17765369,56.44932413,-0.547564665,-0.365582651,0.540772093,-0.410745397,-0.498092595,-0.342187784,2.387790558,-0.15732992,0,0,0,0,0,18,medium risk,0
17.17765369,54.74932413,-0.423577484,-0.943434711,0.717052937,0.569368816,-0.521591503,-0.379390092,-0.839337602,-0.873379199,0,0,0,0,0,2,medium risk,0
20.47765369,56.14932413,-0.20373274,-0.402480861,-0.574531438,-0.171399132,-0.49428801,-0.303467014,-0.874915063,-0.866784819,0,0,0,0,0,16,medium risk,0
20.67765369,56.44932413,0.045295852,-0.710579873,0.151269458,-0.201583808,-0.505637823,0.248493761,-0.880807014,-0.896089985,0,1,0,0,0,6,medium risk,0
13.87765369,55.34932413,-0.084360715,-0.697130918,0.555536351,-0.116638133,-0.191711601,0.846767615,-0.679242618,-0.769779724,0,0,0,0,0,36,medium risk,0
13.77765369,55.34932413,0.257301507,-0.696987261,0.598151419,-0.11197241,-0.459950828,0.802732229,-0.644184656,-0.72703551,0,0,0,0,0,36,medium risk,0
11.07765369,56.54932413,-0.352350979,-1.00713624,1.252932548,-0.36122714,-0.431752142,-0.009644703,1.93508035,-0.370325454,0,0,0,0,0,18,medium risk,0
11.27765369,56.54932413,-0.208289727,-0.943103167,1.251129039,-0.423257702,-0.48693461,-0.336873169,2.004997555,-0.384651147,0,0,0,0,0,18,medium risk,0
