longitude,latitude,all_spp_cpue_2020,five_spp_cpue_2020,cod_cpue_2020,all_spp_old_2020,five_spp_old_2020,cod_old_2020,bathymetry_2020,bottom_temperature_2020,cod_spawning_area_2020,dumping_site_2020,military_area_2020,surface_net_primary_production_2020,bottom_dissolved_oxygen_2020,fishing_activity_hours_2020,seabed_type_2020,ship_density_route_2020,bottom_salinity_2020,wind_farm_2020
14.37765369,55.64932413,639668.19,260073.95,140096.28,4634.6475,254.96732,132.07529,42.014088,8.7341452,0,0,0,2825.5491,295.46039,122.12,3,11,9.0365334,0
16.97765369,56.04932413,644038.06,35656.969,26595.432,4813.8994,49.816792,51.61063,38.276436,7.4360118,0,1,0,2438.011,303.38837,0,3,20,7.834681,1
18.07765369,56.44932413,763249.88,9906.2969,5808.7451,4987.0459,26.823124,18.050749,36.608047,6.5236559,0,0,0,2334.3647,277.07956,0,3,330,7.8129787,0
16.57765369,55.74932413,897552.69,74444.055,56129.723,5034.9751,83.544807,53.175911,57.319649,7.5630665,0,0,0,2617.4182,206.01007,45.639999,3,429,11.280795,1
17.07765369,55.54932413,537365.38,127811.62,179949.81,5180.2295,16.853659,146.46738,31.613916,8.6253052,0,0,0,2744.3196,324.58133,0,3,66,7.5540771,0
17.07765369,55.14932413,1019525.1,145288.86,278870,5180.2295,16.853659,460.64749,46.531986,7.7636313,0,0,0,2521.8655,269.08487,27.700001,3,90,10.076066,0
16.97765369,55.94932413,779756.56,60850.145,50690.062,5188.5659,72.294182,72.369324,41.221962,7.2076278,0,0,0,2418.9136,280.16077,0,3,44,8.0533075,0
18.37765369,56.34932413,940001.06,156.34166,133.09166,5345.2305,3.0534496,2.5460715,31.720104,6.9393005,0,0,0,2354.2373,316.03995,84.410004,3,4,7.5300813,0
18.17765369,56.44932413,764145.25,10128.2,4376.1655,5460.1309,23.097914,12.648705,22.235083,7.8706203,0,0,0,2372.7048,325.55807,0,3,10,7.3397312,0
18.27765369,56.44932413,844245.31,9601.585,3029.8059,5744.8228,18.262581,7.3280125,26.285866,8.335824,0,0,0,2378.0825,332.48798,0.090000004,3,3,7.2266665,0
12.67765369,55.44932413,673367.56,658219.56,618340.88,6028.2627,5989.1333,5552.8872,11.530748,11.241174,0,0,0,3337.9165,315.26193,0.079999998,3,10817,11.5559,0
18.37765369,56.44932413,1035589.2,7213.1235,1862.2465,6269.8027,12.503482,1.0066015,25.604517,8.1703491,0,0,0,2365.0076,335.58795,0.67000002,3,1,7.2225018,0
16.87765369,56.14932413,683122.69,18128.48,8427.0781,6325.9941,31.672163,19.016273,31.542879,7.5028977,0,1,0,2443.2063,300.3364,0,3,2358,7.8489752,0
16.87765369,55.94932413,969909.75,72692.188,61028.609,6758.3647,80.723579,75.210907,38.271587,7.2049675,0,0,0,2403.4868,279.00839,0,3,44,8.1028948,1
12.47765369,56.14932413,1339146.4,1337454.6,1291447.1,7024.9087,6991.1973,6917.4956,23.493999,10.462079,1,0,0,3478.6663,234.35669,29.82,3,1456,31.115793,0
18.57765369,56.44932413,1386986.2,119.45,96.199997,7278.0996,2.7875559,2.2801776,38.661087,6.8152494,0,0,0,2277.8672,285.28738,72.129997,3,5,8.0142479,0
16.67765369,55.84932413,1235153.5,97336.461,82993.594,7401.9712,104.13306,71.191811,43.951157,7.0267582,0,0,0,2501.625,259.41974,72.660004,3,200,8.5654697,0
16.77765369,56.24932413,687994.88,11215.993,1266.7107,7435.5796,25.119337,6.7779069,43.904858,6.1020732,0,0,0,2307.2058,208.69473,10.46,3,587,8.5855627,0
15.37765369,56.04932413,1853287.1,118228.13,73444.797,7454.937,111.37317,55.00832,33.531448,8.5395651,0,0,1,2848.1343,309.43039,321.14001,3,2,8.2044258,0
12.77765369,55.44932413,545042.81,535615.69,488689.56,7753.7656,7717.6343,6988.1055,5.8122716,11.302889,0,0,0,3484.6577,319.41275,0,3,5,10.471503,0
16.87765369,56.04932413,863369.88,38375.398,27851.82,7814.3511,49.90118,44.869083,40.844887,7.2447457,0,1,0,2429.6802,284.01108,0,3,1277,8.0396452,1
18.47765369,56.44932413,1456129.4,110.51105,83.27198,7849.9302,2.6560972,2.0616665,26.11706,7.7636123,0,0,0,2319.5811,335.89798,87.580002,3,2,7.2845483,0
15.97765369,55.94932413,1923002.8,37544.801,23453.227,8243.6748,60.543434,30.421036,40.453659,7.2963161,0,0,1,2441.9255,279.19818,26.49,3,78,8.5328074,0
16.77765369,55.94932413,1149770.5,85664.914,73048.305,8310.6768,91.639877,120.1783,33.957767,7.2394862,0,0,0,2388.1235,281.67627,0,3,44,8.102807,1
12.87765369,55.44932413,500828.06,493314.72,440621.34,9122.1895,9084.9521,6783.6343,4.1015749,11.337249,0,0,0,3739.7795,320.18332,0,3,33,10.27634,0
15.27765369,56.04932413,1846823.1,119530.7,68757.062,10124.658,118.1303,52.931557,33.091419,8.5394011,0,0,1,2813.6499,308.72739,165.78999,3,8,8.2338428,0
18.47765369,56.34932413,1789982.2,67.349998,20.85,10610.974,2.021358,2.3347418,52.341305,6.2128215,0,0,0,2294.7349,271.66873,23.59,3,24,8.1361074,0
16.57765369,55.84932413,1312028.9,76000.664,60589.984,10826.975,83.985214,48.722939,50.158112,6.8618703,0,0,0,2527.0181,228.46985,146.52,3,674,9.262537,0
16.77765369,56.14932413,936066.69,20421.164,9705.585,11066.281,33.127811,19.31596,41.888344,6.6156998,0,1,0,2419.4844,237.88982,0,3,2444,8.3771019,0
16.77765369,56.04932413,1130775.1,45808.039,34325.277,11660.894,55.953083,47.517708,38.527855,6.9245834,0,0,0,2415.8564,259.68085,0,3,5144,8.2469778,0
16.07765369,55.94932413,2283179.5,37780.598,19212.707,12818.678,50.936874,36.182114,41.851776,7.0434871,0,0,0,2367.9333,267.93613,71.5,3,101,8.6023436,0
16.07765369,56.04932413,2330704.2,48375.602,26742.834,12989.198,61.878922,24.846331,37.825642,7.5764275,0,0,1,2398.6003,293.28711,6.54,3,26,8.1300716,0
16.67765369,56.24932413,989824.44,12730.088,1376.2439,13784.352,25.764915,7.1369033,59.489258,6.2500801,0,0,0,2282.4761,229.53267,37.16,3,25,8.3755398,0
12.77765369,55.54932413,79553.797,75377.867,7488,13885.729,13850.136,18790.059,8.4806995,11.267741,0,1,1,3492.5044,314.33414,2.71,3,2,12.336132,1
12.87765369,55.64932413,79553.797,75377.867,7488,14874.189,14832.843,18790.059,11.408707,11.475329,0,0,0,3476.0933,286.23676,2.0899999,3,148,19.036404,1
16.67765369,56.04932413,1409835.2,49207.387,37227.371,15766.782,58.952106,39.387421,38.53508,6.6414046,0,0,0,2399.8645,243.41418,0.31,3,1,8.4154568,0
12.67765369,55.74932413,2900925.5,2891990.5,2800963.8,18920.967,18893.289,18790.059,11.514182,11.65659,0,0,0,4018.2322,275.9772,35.18,3,7338,22.12529,0
16.47765369,56.04932413,2086749.4,14312.376,7125.2139,24153.795,30.423517,17.43528,49.433762,6.3844762,0,0,0,2386.3313,237.20659,5.3000002,3,601,8.4598207,0
16.57765369,55.94932413,2086749.4,14312.376,7125.2139,24153.795,30.423517,56.187244,45.716591,6.5326529,0,0,0,2416.2783,227.73923,91.120003,3,4687,8.7301693,0
16.47765369,55.84932413,2086749.4,14312.376,7125.2139,24153.795,30.423517,17.43528,53.995621,6.8642912,0,0,0,2514.2366,205.64061,149.48,3,626,10.018036,0
16.57765369,56.14932413,1677368,22476.887,9154.126,25029.02,33.989281,17.758005,48.752697,6.4303322,0,0,0,2333.2756,240.10713,21.85,3,12,8.3126078,0
16.07765369,56.14932413,2366180,32806.008,12917.557,25038.539,46.138279,21.473951,23.557272,8.4752865,0,0,1,2689.6692,319.90958,0,3,365,7.8064604,0
16.27765369,56.04932413,2263002.5,30131.475,12505.154,27204.459,42.217522,22.780605,35.998192,7.2101841,0,0,1,2295.083,287.4483,22.74,3,18,7.9924579,0
16.37765369,56.04932413,2116677,25060.408,10585.697,27770.723,37.621651,17.43528,38.584293,7.1375132,0,0,0,2369.1714,286.03134,10.12,3,75,7.9480848,0
16.27765369,56.14932413,2404666.8,26504.941,7068.4033,36889.605,36.515602,16.436903,33.763432,7.7034855,0,0,1,2361.9866,304.38272,107.45,3,23,7.8320241,0
16.37765369,56.14932413,2277990.8,22492.594,5016.6128,37072.75,32.651833,15.130758,9.9139252,8.5831528,0,0,1,2499.7783,327.84729,25.18,3,0,7.5251269,0
16.17765369,56.24932413,2521039,24511.332,3436.9722,43756.258,32.972683,10.054605,20.389566,8.3544054,0,0,1,2599.2095,317.39346,0.67000002,3,323,7.7341886,0
16.37765369,56.24932413,2463153.2,21499.102,1248.3362,46607.297,29.14522,7.438118,4.1635199,8.9630337,0,0,0,2716.2832,333.10413,2.3,3,3,7.4697757,0
16.27765369,56.24932413,2532115.2,23234.797,2250.9363,46617.613,30.959124,8.1762857,26.516275,8.0569639,0,0,1,2462.2507,314.97311,25.32,3,24,7.7071657,0
16.27765369,56.34932413,2571486.8,21692.766,87.631859,51279.684,28.106482,3.0524557,18.613564,8.5506554,0,0,0,2939.8511,327.61273,20.65,3,1,7.549376,0
16.27765369,56.44932413,2571486.8,21692.766,87.631859,51279.684,28.106482,3.0524557,16.547415,9.1232433,0,0,0,3641.5247,332.39026,0,3,747,7.4421005,0
16.37765369,56.34932413,2571486.8,21692.766,87.631859,51279.684,28.106482,3.0524557,3.0766759,9.6223183,0,0,0,3222.2925,335.95016,0,3,0,7.377573,0
16.17765369,55.54932413,79.192307,77.807693,72.57692,5.0278459,4.02736,3.0255239,75.934975,8.5071535,1,1,0,2684.8787,154.60095,68.940002,4,101,15.533955,0
16.17765369,55.34932413,146.86667,297698.69,187286.11,10.050991,193.91518,111.39234,78.667549,8.4863987,1,1,1,2686.6165,156.9903,75.050003,4,59,15.798512,0
19.27765369,56.34932413,13195.866,222,10078.57,22.323545,6.0663753,14.879756,124.34885,7.2283239,0,0,1,2134.9568,97.978531,17.6,4,35,12.43387,0
18.27765369,55.64932413,47204.848,257.06668,257.06668,34.498112,2.0863853,2.0863853,92.385918,6.387105,0.5,0,0,2350.48,125.38574,1.38,4,42,10.950327,0
19.07765369,55.64932413,20434.949,19.35,19.35,35.27108,1.0055971,1.0055971,81.722,7.1265903,0,0,0,2455.4236,148.15157,34.740002,4,106,11.328286,0
18.97765369,55.64932413,20434.949,19.35,19.35,35.27108,1.0055971,2.6344929,85.528748,7.172852,0.5,0,0,2535.6226,156.77448,21.549999,4,115,11.48986,0
20.47765369,56.44932413,187325.42,53250.816,8150.2725,36.167023,17.990372,8.6001158,37.040146,7.0990233,0,0,1,2693.1636,322.42969,0,4,164,7.5302496,0
20.37765369,56.34932413,220846.38,79181.562,8704.7607,36.167023,17.990372,8.7362385,36.332241,7.2121468,0,0,0,2838.833,326.63101,0,4,126,7.4504838,0
18.57765369,55.24932413,14348.8,3992.8,3992.8,37.760372,8.3353109,8.3353109,78.090172,7.4135675,0,0,0,2830.9663,183.68411,149.35001,4,35,11.872203,0
14.77765369,55.64932413,20577.033,1002.8333,980,46.41909,13.33639,10.328794,59.181461,9.0897217,0.5,0,1,2605.866,206.83197,363.48001,4,58,13.305815,0
14.77765369,55.84932413,237342.86,98927.68,86484.203,46.41909,13.33639,65.537209,36.123676,8.4445219,0,0,1,2621.4956,296.71085,84.57,4,45,8.7876387,0
18.17765369,55.64932413,51829.801,257.06668,257.06668,46.971256,2.0863853,98.440437,81.785797,5.9635983,0,0,0,2520.2498,140.50578,2.1800001,4,40,10.095407,0
19.07765369,55.34932413,55077.734,6667.5332,326.39999,72.436211,20.366133,4.6249485,85.224831,7.08428,0,0,0,2866.1084,145.53535,307.01999,4,82,11.174753,0
19.07765369,55.24932413,81369.602,9427.4668,326.39999,72.436211,20.366133,2.1119549,81.02195,7.1076303,0.5,0,0,2947.824,143.36372,58.099998,4,167,11.167528,0
19.17765369,55.34932413,81369.602,9427.4668,326.39999,72.436211,20.366133,2.1119549,89.186996,7.1146779,0.5,0,0,2811.4768,133.61761,181.82001,4,59,11.287633,0
19.17765369,55.24932413,81369.602,9427.4668,326.39999,72.436211,20.366133,5.232935,85.132988,7.1442089,1,0,0,2846.2803,136.26317,242.17999,4,84,11.322902,0
15.27765369,54.84932413,38431.148,314.13333,294.13333,74.335365,9.1886044,7.1813054,68.543037,8.9357624,0.5,1,0,2599.8257,177.89494,1142.38,4,300,13.561616,0
18.27765369,56.14932413,90019.93,245.33333,245.33333,79.487534,4.0855417,4.0855417,70.464119,5.796926,0,1,0,2259.126,212.56656,12.52,4,1263,8.9206944,0
18.37765369,56.24932413,90019.93,245.33333,245.33333,79.487534,4.0855417,3.1340969,55.978954,5.8886561,0,0,0,2272.4082,240.38885,32.119999,4,38,8.5347109,0
16.17765369,55.44932413,152014.06,214007.92,142435.5,91.424911,122.00852,63.348793,77.502556,8.473032,0.5,1,1,2718.6628,157.17876,102.79,4,465,15.72778,0
20.57765369,55.24932413,71110.914,52096.539,15290.948,100.72558,64.538559,32.597694,20.695518,9.5815134,0,0,0,3313.3391,326.93195,0,4,15,7.1892219,0
18.27765369,55.34932413,72667,35711.727,29249.85,100.84832,55.806259,2.0863853,80.584076,7.4393101,0.5,0,0,2521.937,198.3553,13.8,4,376,11.925077,0
11.77765369,57.34932413,20676.434,13668.634,181.33333,113.336,49.609802,7.0211525,38.545483,9.5210619,0,0,0,2373.7053,262.62982,280.10001,4,40,33.556309,0
16.27765369,55.34932413,157950.06,465743.44,296186,116.26363,288.85907,70.845123,72.994186,8.5464458,1,1,1,2673.6819,169.53952,16.92,4,32,15.133966,0
14.97765369,54.84932413,222416.14,102096.36,67834.406,125.80514,86.107109,54.744663,52.321594,8.6797876,0.5,0,0,2700.1482,230.36938,493.69,4,172,11.269129,0
16.27765369,55.44932413,100736.13,24015.004,23953.088,125.97055,19.805395,51.838551,73.196175,8.5145092,0.5,1,1,2682.74,168.36308,15.36,4,525,15.185507,1
14.67765369,54.74932413,98575.852,80558.336,55550,127.16602,91.991409,47.104351,43.926975,8.4667244,0,0,0,3030.072,251.99081,565.64001,4,67,9.9111099,1
19.67765369,56.04932413,129643.13,107457.2,12914.267,127.50657,87.311317,19.246223,49.061913,6.2677593,0,0,0,2285.6252,290.18933,1.79,4,25,7.9214945,0
15.07765369,55.34932413,188626.36,138360.7,1184,128.01102,78.308365,6.7161584,77.288139,9.0889902,0.5,1,0,2627.7727,198.2621,58.98,4,178,15.221018,0
16.17765369,55.24932413,208177.95,349055.94,196315.83,138.17686,210.59085,215.95554,83.870934,8.4231033,1,1,1,2686.4775,154.39253,109.57,4,62,16.041679,0
14.57765369,54.64932413,28594.133,28197.732,21560,140.502,106.45789,59.951862,41.311859,8.4309559,0,0,0,3225.8762,263.91669,416.54999,4,66,9.6009274,0
20.27765369,55.74932413,76988.414,59396.84,36806.969,142.70625,76.477982,41.085697,57.253048,6.3955507,0,0,0,2413.677,238.1199,381.91,4,98,8.5637627,0
14.87765369,54.84932413,107324.68,72278.461,42157.605,143.27242,92.307724,56.87999,46.997009,8.6352615,0,0,0,2819.9426,249.21486,699.39001,4,160,10.33385,1
11.77765369,57.24932413,35394.758,16191.39,300.52332,144.7235,51.811455,6.4762368,38.385601,9.6485415,0,0,0,2215.4861,263.72275,156.8,4,2944,33.665432,0
14.77765369,54.74932413,128621.66,82218.664,45424,145.03177,98.517235,50.905708,48.250767,8.3020229,0,0,0,2841.1489,225.34402,570.16998,4,59,10.893893,1
11.77765369,57.14932413,36101.438,11702.722,158.57841,147.21001,49.755135,5.9058685,18.244013,10.158458,0,0,0,2152.6777,267.30289,946.52002,4,17,32.809784,0
12.37765369,54.84932413,44104.566,40204.766,97.76667,147.23172,103.21078,12.72464,20.878527,10.859088,0.5,0,0,3385.5684,284.8569,47.040001,4,46,14.632838,0
11.77765369,57.44932413,48521.797,26594.811,1735.6362,152.108,60.486935,8.0682001,40.331635,9.951951,0,0,0,2796.1978,267.29666,133.09,4,31,32.102932,0
12.27765369,54.74932413,80178.523,65096.055,2211.6001,153.93916,102.72292,9.8018456,20.868961,10.837738,0.5,0,0,3460.4146,286.55008,48.360001,4,11,15.103469,0
14.17765369,55.14932413,173736.36,150920.69,95825.305,157.05843,113.01794,86.863899,45.867817,10.086512,1,0,0,2904.3982,233.08223,90.120003,4,4516,14.766145,0
13.97765369,55.14932413,108323.9,107828.66,57750,157.79474,127.6404,53.793007,43.923752,10.120319,1,0,0,3003.8865,232.39021,123.08,4,3808,14.708753,1
15.77765369,54.54932413,164254.77,71167,51843,160.32951,92.477501,50.447433,55.25386,8.129406,1,0,0,2581.8494,222.54587,800.65997,4,62,11.682923,0
14.87765369,54.74932413,119878.04,77144.641,40467.5,161.92741,111.92194,81.814323,54.936642,8.4699984,1,0,0,2675.2898,207.13239,662.03003,4,76,11.680674,0
11.67765369,54.44932413,93177.203,88644.93,664,163.24406,122.6142,3.2398527,22.504538,10.685955,0.5,0,1,3355.0994,271.45703,15.27,4,948,18.498558,0
14.87765369,54.54932413,242891.92,122324.18,89451.578,172.14957,142.59384,108.86777,38.482937,8.612525,0,0,0,3084.7268,255.08751,135.86,4,80,9.6877279,0
12.37765369,56.84932413,53027.457,39074.25,1369,174.46297,73.299362,9.6262999,16.580332,10.574729,0,0,1,2755.5796,272.61676,55.68,4,72,27.591391,1
11.57765369,57.44932413,57735.566,32218.334,856,177.55765,60.419468,7.1334071,52.095898,9.0287323,0,0,0,2306.7761,264.52023,1301.33,4,592,34.252514,0
16.07765369,55.44932413,249731.03,284014.16,196891.73,177.65248,207.64009,138.48792,80.948105,8.4173374,0.5,1,1,2735.0593,151.88585,102.07,4,297,16.177017,0
16.27765369,55.54932413,189201.19,21626.658,19168.07,183.93033,19.805395,11.572218,73.380737,8.5192165,0.5,1,0,2661.7454,165.13228,25.719999,4,66,15.143179,0
16.37765369,55.34932413,151064.59,47952.199,47833.602,186.44189,35.583431,23.462626,65.499207,8.4526768,1,1,1,2592.9231,176.55644,7.0700002,4,38,14.482703,0
14.97765369,54.74932413,177396.92,102996.41,48497.184,192.08134,113.90357,48.749268,57.284767,8.5763006,1,0,0,2600.1331,201.71503,428.01999,4,143,12.095905,0
20.77765369,56.34932413,274125.53,61658.637,10726.178,192.6114,49.612446,17.625675,22.539249,9.754158,0,0,1,3410.9575,331.14246,0,4,71,7.0994763,0
12.77765369,56.54932413,135873.09,44859.398,868.20087,194.42636,83.362511,118.24583,16.538338,11.287639,0,0,0,3589.0068,250.6785,0,4,11,27.06819,0
12.87765369,56.54932413,144669.73,46105.629,942.61816,202.26982,86.972115,45.214493,13.023075,11.642276,0,0,0,4843.0254,278.67297,0,4,0,21.662046,0
12.47765369,56.74932413,86208.5,41975.418,541.61169,204.37454,86.595001,8.8528938,19.884016,10.366941,0,0,0,2583.429,255.47363,16.870001,4,65,30.473803,0
15.07765369,55.74932413,210671.48,194474.16,59413.602,218.30669,268.49066,96.403091,52.972172,8.2588043,0,0,1,2479.7615,253.13292,216.37,4,79,10.6724,0
15.37765369,54.94932413,217378.39,146274.86,55570.57,220.59372,133.37939,69.944908,63.63105,9.1583214,1,1,0,2585.1326,201.45264,948.31,4,278,13.602738,0
16.87765369,54.84932413,173058.02,98002.641,77840.461,225.5952,127.47363,86.936531,31.997669,9.2052498,0,0,0,3100.6035,320.02026,141.84,4,71,7.8413534,0
12.57765369,56.74932413,126078.1,46725.957,858.66669,225.64618,96.305,8.617795,14.733082,10.950942,0,0,1,2904.4419,273.93076,1.0700001,4,0,25.761776,0
11.87765369,56.84932413,71246.727,26599.818,1152.4292,227.08006,72.953239,8.8556051,32.232788,10.059752,0,0,0,2080.4587,252.48007,760.31,4,402,33.060276,0
14.67765369,55.74932413,683754.19,185398.7,124991.48,229.17276,120.51242,78.757088,49.943817,8.4065762,0,0,1,2617.6616,270.64825,72.339996,4,76,9.8039761,0
14.77765369,55.74932413,420096.38,126201.11,91287.695,229.97391,96.636589,60.747936,52.883888,8.5066175,0,0,1,2587.7095,253.62038,80.669998,4,62,10.477901,0
14.87765369,55.74932413,390619.44,168171,146944.8,230.77505,72.760757,55.866604,48.355469,8.3246155,0,0,1,2542.8066,260.81378,58.900002,4,73,10.180869,0
15.47765369,54.94932413,353314.34,256717.41,134660.95,231.70549,209.17358,89.385925,72.988297,8.9784079,1,1,0,2588.0601,180.40022,1001.44,4,152,14.308339,0
15.57765369,55.04932413,304790.06,287476.81,220864.67,250.36261,208.2921,150.5437,74.479172,8.743825,0.5,1,1,2608.7239,176.00252,573.39001,4,72,15.06945,0
11.27765369,54.54932413,244433,239934.75,3317.3701,262.68503,215.58055,9.6288805,27.865814,10.468268,0.5,0,1,3284.9717,274.84311,121.04,4,16231,20.608273,0
20.57765369,56.44932413,248167.45,63269.977,13277,265.55008,61.385448,16.355621,28.054636,7.9166579,0,0,1,2792.2986,329.06509,1.5700001,4,970,7.3631968,0
11.07765369,54.54932413,243404.66,239845.16,3170.2935,266.94687,217.18634,7.7565789,11.095846,10.667784,1,0,0,3133.9639,283.54987,6.5700002,4,4880,19.92238,0
11.17765369,54.54932413,408312.38,404491.34,327,268.74609,220.13979,7.5862598,19.609291,10.45152,0.5,0,0,3210.9802,273.47403,41.02,4,5413,21.142498,0
16.97765369,55.34932413,325976.03,263584.84,252857,274.9776,215.10812,191.1136,65.618034,7.2381282,0,0,1,2589.3508,221.30719,121.11,4,50,10.739429,0
14.37765369,55.24932413,210249.05,198727.31,138262.03,275.22067,226.2774,115.3665,43.303642,9.8274593,0.5,0,0,2692.6704,246.86073,195.07001,4,5937,13.378125,0
16.97765369,54.84932413,230852.28,118562.7,108759.62,285.68774,147.64281,118.17747,28.341862,9.0702772,0,0,0,3221.8813,320.19254,106.51,4,1241,7.7718606,0
15.87765369,54.54932413,217300.94,5067.6001,3137.3999,289.55951,22.037514,10.267758,52.587559,8.0237932,0,0,0,2648.5378,236.83727,526.63,4,216,11.030051,0
14.97765369,55.74932413,317914.28,194688.59,115215.64,290.28647,156.65591,89.150398,46.731407,8.1531363,0,0,1,2492.4773,267.39227,92.610001,4,22,9.9123611,0
15.37765369,54.54932413,264811.31,66296.734,29718,292.63107,88.224274,65.449089,53.839012,8.2383804,0.5,0,0,2707.1323,225.57742,341.89999,4,162,11.399819,0
15.47765369,54.54932413,264811.31,66296.734,29718,292.63107,88.224274,40.876019,57.261997,8.3398008,1,0,0,2583.8279,211.16614,773.60999,4,94,12.028376,0
15.97765369,55.44932413,304888.62,285860.41,209725.33,300.65326,299.83987,174.82573,84.309189,8.3400631,0.5,1,1,2707.3982,148.41098,194.91,4,297,16.474363,0
16.67765369,55.14932413,271359.19,103354.08,74051.852,303.49448,143.99908,42.52071,57.009426,7.8563738,0,0,0,2455.0095,248.05434,101.56,4,402,11.06947,1
19.27765369,55.34932413,110018.98,7544.7871,1438.441,305.32858,15.599338,2.1119549,90.662918,7.1468163,0.5,0,0,2647.9849,124.10818,69.919998,4,218,11.416463,0
16.57765369,55.04932413,214528.66,158528.25,108989.02,312.42587,238.64963,118.06326,43.691792,8.4771547,0,0,0,2607.5999,300.5148,22.32,4,42,8.8766365,0
15.67765369,54.54932413,381998.28,107333.34,91902,330.5101,120.11876,77.221062,57.270264,8.2714939,1,0,0,2542.8413,213.96735,707.69,4,46,12.103963,0
14.07765369,55.14932413,227082.61,154871.38,82791.219,339.79126,179.93956,76.887672,43.926815,10.080491,1,0,0,2977.1267,234.33536,95.050003,4,3865,14.493274,1
18.17765369,55.24932413,258552.59,212693.92,192320.73,347.92596,340.57764,219.80551,63.047501,7.2262392,0,0,0,2710.3638,228.35847,14.7,4,70,10.924322,0
15.57765369,55.14932413,351377.09,328777.88,165013.19,349.38776,304.30215,118.04223,78.853516,8.5247536,0.5,1,1,2600.1982,175.63269,411.42001,4,97,15.652243,0
15.87765369,55.44932413,355423.69,353459.69,307820.19,356.73196,333.15402,284.72037,91.038589,8.2723255,0.5,1,1,2652.6265,145.83897,275.19,4,243,16.702148,0
14.67765369,55.84932413,1077987.5,254051.75,158187.64,358.39911,196.29732,69.59668,30.020496,8.6418018,0,0,1,2674.2065,305.22174,66.050003,4,39,8.5859976,0
14.87765369,55.64932413,198963.23,22755,8467.667,361.1344,114.78013,70.191818,63.876373,8.9761696,1,0,1,2583.5835,205.61975,379.14999,4,89,13.588381,0
14.87765369,55.84932413,326734.03,119699,100785.76,361.1344,114.78013,41.928333,42.23901,8.3168983,0,0,1,2578.2114,292.57071,30.209999,4,42,8.8973742,0
16.27765369,55.24932413,424620.81,743568.25,646837.31,370.63391,669.7442,303.31833,74.91922,8.5536852,1,1,1,2660.4907,170.33562,40.080002,4,63,15.135971,0
19.67765369,56.14932413,168161.44,52751.402,12640.845,372.68369,50.973701,18.20591,49.260643,6.2595291,0,0,1,2287.1895,287.27646,0,4,28,8.0190535,0
19.47765369,56.04932413,109156.52,18121.629,11156.548,383.07532,23.155771,15.136374,62.624641,6.334116,0,1,0,2303.1299,239.25612,0,4,21,8.96134,0
17.17765369,55.34932413,559144.69,313466.94,300214.69,396.89325,213.98071,186.98502,65.041534,7.1658349,0,0,0,2653.907,221.34338,243.78,4,100,10.681605,0
15.57765369,54.54932413,279904,101631.41,75130.875,399.84024,114.25072,65.572014,58.692642,8.3917265,1,0,0,2530.2432,202.61183,647.34998,4,45,12.378579,0
16.57765369,55.14932413,339158.84,182334.77,133509.36,400.5441,247.3958,317.51166,56.340157,7.8894281,0.5,0,0,2507.5608,239.08949,29.709999,4,117,11.457933,0
16.47765369,55.34932413,341882.88,12073.28,28,404.27835,141.53156,23.462626,56.690208,7.8466802,0.5,1,1,2520.2275,212.87135,10.67,4,43,12.033365,0
15.97765369,54.84932413,795130.5,506765.62,481685.78,404.49951,353.31174,307.83521,59.426128,8.4439421,1,0,0,2632.8101,210.12047,165.81,4,101,12.877269,0
18.37765369,55.64932413,133188.88,21698.352,21073.303,412.66675,27.516197,2.0863853,96.792702,6.6897521,0.5,0,0,2190.9868,132.47154,34.919998,4,46,11.400517,0
14.37765369,55.34932413,472490.28,354852.78,202622.44,413.86359,308.22534,144.51077,43.898487,9.0179615,0.5,0,0,2713.8289,283.59119,9.0500002,4,21,10.304487,0
14.47765369,55.44932413,517298.47,304062.88,115639.53,435.35162,255.57207,89.126884,54.30896,9.034936,0.5,0,0,2680.647,266.0473,452.95001,4,47,10.903898,0
16.47765369,55.74932413,405682.47,83686,55096,441.55609,91.103867,53.468418,60.524139,7.8063579,0,0,0,2621.3086,192.99561,31.610001,4,243,12.240776,1
18.27765369,55.14932413,205959.67,169133.67,152298,447.14893,284.99152,69.010689,70.21682,6.9829254,0,0,0,2891.5967,220.084,25.35,4,84,10.670144,0
19.57765369,55.94932413,139090.27,26560.262,11288.477,449.07367,30.951174,16.294477,51.782635,6.232398,0,0,0,2264.8843,273.76181,0.88,4,18,8.192502,0
14.47765369,55.34932413,445336.12,291708.66,120634.98,480.92313,341.4765,134.90398,56.605473,9.5047646,1,0,0,2641.8806,251.77892,71.260002,4,6234,12.480982,0
19.27765369,55.44932413,138117.95,5986.7378,1952.7258,495.92529,11.641406,3.3002377,83.834946,7.0411696,0,0,0,2544.8628,136.50833,12.06,4,34,11.124599,0
14.57765369,55.34932413,545560.5,401369.84,162687.25,508.94299,365.71976,114.96819,58.704742,9.9065762,0.5,0,0,2632.1196,243.27608,602.71002,4,473,13.63833,0
16.67765369,55.44932413,481177.09,66349.344,49227.527,516.3418,84.241524,46.660297,43.694366,7.2363214,0,0,1,2542.4133,291.49634,26.030001,4,193,8.1268282,1
20.17765369,56.04932413,285800.41,69594.859,37378.242,521.3537,71.67115,56.949257,40.197369,7.1091394,0,0,0,2671.4829,323.88754,17.6,4,74,7.4201097,0
16.57765369,55.44932413,341882.88,12073.28,28,521.36676,73.320969,29.939028,46.919693,7.2660866,0,0,1,2534.0767,266.11935,11.07,4,332,9.153182,1
