"longitude","latitude","five_spp_cpue_2020_std","bathymetry_2020_std","bottom_temperature_2020_std","surface_net_primary_production_2020_std","fishing_activity_hours_2020_std","ship_density_route_2020_std","bottom_salinity_2020_std","bottom_dissolved_oxygen_2020_inv_std","dumping_site_2020","military_area_2020","wind_farm_2020","bedrock_seabed_2020","hard_bottom_seabed_2020","distance_class","distance_class_interpretation"
20.87765369,55.94932413,-0.293677319973053,-0.895346567753322,0.497312904399272,0.446715452099473,-0.49812456578635,-0.343706245551132,-0.906648052998544,-0.863809370165155,0,0,0,0,0,10,"medium risk"
11.97765369,54.44932413,-0.421665412761392,-0.881108950732373,1.22779117921781,-0.0215679934444396,-0.508962838045511,-0.315614706759784,0.246559560742176,-0.569303655550076,0,0,0,0,0,9,"high risk"
12.47765369,54.44932413,-0.1795824391366,-1.21547528106851,1.31860051090161,1.04465101490421,-0.521591502617178,-0.37179778434248,-0.244451688902275,-0.76906999647858,0,0,0,0,0,3,"medium risk"
20.77765369,55.94932413,-0.287267449527876,-0.59366580990277,0.123745446345093,0.115659130091619,-0.36838502641035,-0.36344624578289,-0.891582371288424,-0.846056958681736,0,0,0,0,0,10,"medium risk"
11.57765369,56.94932413,-0.526427347194809,-0.596225920201374,1.16353381636664,-0.430223783187296,-0.175406236839927,-0.37179778434248,2.24635875790547,-0.394590066174164,0,0,0,0,0,17,"medium risk"
11.37765369,56.14932413,-0.311297336330919,-0.834970644893555,0.987455238429009,-0.380466990034839,-0.512000111803253,-0.36344624578289,2.05293807477317,-0.321742095367612,0,0,0,0,0,17,"medium risk"
20.17765369,55.14932413,-0.515021314990844,0.232565875131529,-1.26359849706499,-0.162056141243858,3.40547590064641,-0.354335476445156,-0.808923982718507,-0.687512629265823,0,0,0,0,0,20,"high risk"
20.57765369,56.24932413,-0.297702402156015,-0.378442361431214,-0.587484800266953,-0.136865596143814,-0.51903379836816,-0.312577783647206,-0.873680672455452,-0.859707650442035,0,1,0,0,0,6,"medium risk"
15.67765369,54.44932413,-0.306898948215751,0.2302196914738,-0.42981570039604,-0.18569479313854,2.86672715891524,-0.320929322206796,-0.472839132381119,-0.227456271342175,0,0,0,0,0,20,"high risk"
20.97765369,56.14932413,-0.302659384600701,-1.25735757176131,0.840142605109973,1.5604812885956,-0.50314406095173,-0.396093169243105,-0.997204664643304,-0.936508898910115,0,0,0,0,0,3,"medium risk"
20.87765369,56.24932413,-0.305164146984533,-1.13519649831379,0.759936988463421,0.806832758805334,-0.521591502617178,-0.391537784574238,-0.950024959808294,-0.929658548827102,0,1,0,0,0,10,"medium risk"
11.27765369,56.14932413,-0.33125178810563,-0.812059150721521,0.994325404471981,-0.36416474707406,-0.513502763030768,6.80065537678903,1.96391037830592,-0.365610350580074,0,0,0,0,0,1,"medium risk"
11.47765369,56.04932413,-0.317597989876624,-0.871838679471232,1.10071308587536,-0.378841821234276,-0.478494186559944,-0.377871630567636,2.02253228419411,-0.253717300849219,0,0,0,0,0,17,"medium risk"
18.07765369,54.84932413,-0.336781874023702,-1.21460386645775,0.406490435369411,0.411909238170476,-0.521591502617178,-0.24652470594863,-0.845976834666881,-0.891858733363115,0,0,0,0,0,10,"medium risk"
12.47765369,54.54932413,-0.0984013070344527,-1.07030123497768,1.24240874699253,0.167377951561068,-0.507364273549282,0.85132299924838,-0.130711129901385,-0.719868368092659,0,0,0,0,0,26,"medium risk"
10.97765369,55.34932413,-0.222899871058273,-0.594769263423079,0.559135075508173,-0.193174966769256,-0.206961899829218,-0.356613168779589,1.6929184282854,-0.251600380902459,0,0,0,0,0,17,"medium risk"
12.57765369,54.74932413,-0.0479362637852379,-0.943217735458368,1.07312889699485,0.044576842174753,-0.380182430717217,-0.336873168547831,-0.160449887189069,-0.690982615469945,0,0,0,0,0,9,"high risk"
11.67765369,56.84932413,-0.532151602771477,-0.70086317393621,1.11755915921971,-0.45407041161462,1.02204696694715,-0.390019323017949,2.28938278462681,-0.346354170833441,0,0,0,0,0,18,"high risk"
16.57765369,54.64932413,-0.0377263082492495,-0.751670050204976,0.536369144513306,0.343151773911995,-0.521591502617178,-0.377871630567636,-0.798020657043519,-0.803032351181128,0,1,0,0,0,10,"medium risk"
11.37765369,56.24932413,-0.265730036280117,-0.791407274217215,0.937414663486469,-0.386081590895946,-0.514813586761718,5.05973920250359,1.99842802313907,-0.362931835657241,0,0,0,0,0,1,"medium risk"
11.57765369,56.84932413,-0.494817355281932,-0.950554045399589,1.46735764688001,-0.450271502225763,-0.308342923112312,-0.390019323017949,1.96607551727352,-0.466282906845631,0,0,0,0,0,17,"medium risk"
16.87765369,55.14932413,-0.428220472298013,-0.0354233643638886,-0.558644753751665,-0.32262789566953,-0.516316237669519,-0.308022398978338,-0.548377478087647,-0.497059907535651,0,0,1,0,0,25,"medium risk"
16.87765369,55.24932413,-0.428220472298013,1.26789532581867,-0.505359435953652,-0.31080314983905,-0.351919799118852,-0.3550947072233,-0.167034216568898,0.460160500239825,0,1,0,0,0,14,"high risk"
16.87765369,55.04932413,-0.428220472298013,-0.609723485625218,0.179164644496619,-0.257947714571732,-0.51663595069665,-0.352817014888866,-0.821649040308999,-0.880179061664414,0,0,0,0,0,10,"medium risk"
11.27765369,56.74932413,-0.175750251986772,-0.959342105544772,1.24752746869621,-0.442257454795487,-0.448632989825925,-0.392297015352383,1.4813417667539,-0.591710561001573,0,0,0,0,0,23,"high risk"
12.67765369,54.94932413,-0.0936540981310358,-0.636468941933324,1.20684165280337,-0.211772484308031,-0.247885176893353,1.26282608100272,-0.227589178358765,-0.673800792812339,0,0,0,0,0,26,"medium risk"
11.37765369,56.84932413,-0.332948360852224,-1.07845028391004,1.26181206226194,-0.443709401681274,-0.511776313003975,-0.359650091892167,1.04489292971864,-0.691373788713639,0,0,0,0,0,23,"high risk"
10.27765369,54.54932413,0.0122178346347174,-1.00761939741667,1.24814740613259,-0.203219969956892,-0.510337604062173,-0.275375475518123,0.677743084361918,-0.304999895334599,0,1,0,0,0,15,"medium risk"
11.47765369,56.24932413,-0.26291027693935,-0.791210871056096,0.974544314827278,-0.394641515482788,-0.248013065301336,-0.359650091892167,2.02072696883553,-0.341229729271807,0,0,0,0,0,17,"medium risk"
11.57765369,56.74932413,-0.433214336647198,-1.13089974107733,1.41915327334815,-0.427374915008942,-0.090714255952973,-0.393815476908672,1.41109926571744,-0.581221232823139,0,0,0,0,0,23,"high risk"
13.07765369,54.94932413,-0.0270354899784548,-0.0776972522588168,0.926166794706738,-0.190741163652734,-0.326278814342961,-0.348261630219999,-0.218357837269553,-0.54331725177377,0,0,0,0,0,8,"medium risk"
11.57765369,54.54932413,0.0726272179204039,-1.23172937397086,1.37274574972953,0.0792124369577133,-0.521591502617178,-0.391537784574238,0.0474099039656634,-0.704188721389755,0,0,0,0,0,9,"high risk"
11.17765369,55.14932413,-0.345617623983389,-1.0660338470933,1.16994811044712,-0.118482852957211,-0.521591502617178,-0.121251627554781,0.87408902593113,-0.517718645696866,0,0,0,0,0,23,"high risk"
14.07765369,54.64932413,-0.504644897481204,-0.664937306771157,0.607547406568745,0.133465559037815,-0.440927905872072,0.965207615970062,-0.623676556903649,-0.647023303062662,0,1,0,0,0,26,"medium risk"
11.47765369,56.74932413,-0.332280631857135,-1.34139637808162,1.35956118186878,-0.396757382742653,-0.379351170452416,-0.395333938464961,0.787484099606021,-0.708978500689361,0,0,0,0,0,23,"high risk"
11.47765369,56.84932413,-0.417362446808841,-1.06900582926012,1.44117860916145,-0.443048941458579,-0.382260558999306,-0.386223169127226,1.34656828466684,-0.603561879399618,0,0,0,0,0,23,"high risk"
17.27765369,55.44932413,-0.332527976011822,0.0192058384503913,-0.887785642567666,-0.190407060009086,0.135194937046361,-0.344465476329276,-0.80447932008313,-0.626660555384973,0,0,0,0,0,25,"medium risk"
17.27765369,55.64932413,-0.332527976011822,-0.824808393465813,0.573142997776617,-0.208756457135023,-0.505637823202776,-0.381667784458359,-0.845888238379317,-0.90867306999411,0,1,0,0,0,10,"medium risk"
10.17765369,55.74932413,-0.534929499917129,-1.2132924337656,1.11832257826978,0.0992139798166712,-0.517307348053625,-0.396093169243105,1.1578074753661,-0.500407384120016,0,0,0,0,0,23,"high risk"
10.37765369,55.74932413,-0.493412692324629,-1.06468562560774,1.02605300332764,-0.0877434804931336,-0.50301617606059,-0.395333938464961,1.27272021194464,-0.426936201989508,0,0,0,0,0,23,"high risk"
10.27765369,55.84932413,-0.482019781567457,-1.31392250927166,1.3012622411356,0.211924859080912,-0.500074815891274,-0.394574707686816,0.825891254262794,-0.699943204273622,0,0,0,0,0,23,"high risk"
12.57765369,54.54932413,0.293761166997131,-1.14320472856282,1.24615077169394,0.217715590833619,-0.514749643516865,-0.374075476676914,-0.21979409628679,-0.739336431811021,0,0,0,0,0,9,"high risk"
11.47765369,56.34932413,-0.230817453817666,-0.818788762746588,0.985874519047778,-0.402846544896881,-0.358154206345033,2.50340917249091,2.00450569052321,-0.336527298083765,0,0,0,0,0,27,"high risk"
13.07765369,55.04932413,-0.0252119018324889,-0.69692869712025,1.01689258013446,-0.201938917804419,-0.483257910664193,-0.351298553332577,-0.451260213330055,-0.708596015071921,0,0,1,0,0,9,"high risk"
11.67765369,56.64932413,-0.445372125473993,-0.408571776915229,0.9739909722327,-0.446812545055013,3.95349568073832,-0.0567170114124943,2.28789492348919,-0.198286973193381,0,0,0,0,0,29,"high risk"
17.47765369,55.44932413,0.652996570402483,0.237686200869616,-1.06052999839875,-0.150703262075334,0.152299615969163,-0.350539322554433,-0.734925087622396,-0.402791062168944,0,0,0,0,0,22,"medium risk"
17.57765369,55.54932413,-0.282820677041337,-0.0102317500528103,-0.712404857490549,-0.177103084152274,0.146352953664529,-0.115177781329624,-0.82056053911087,-0.681532194782759,0,0,1,0,0,25,"medium risk"
11.87765369,56.94932413,-0.541221616556009,-0.941028702367102,0.919920803953712,-0.431050514401193,0.624643610280932,-0.379390092123925,2.28669201229573,-0.344789856900989,0,0,0,0,0,17,"medium risk"
15.37765369,54.24932413,-0.258929318383774,-1.06580807458011,0.655160720609266,1.12993955142683,-0.0485440757031152,-0.345983937885566,-0.781679859114142,-0.827785622819891,0,0,0,0,0,3,"medium risk"
11.07765369,56.74932413,-0.254871748670385,-1.06560995411797,1.29316733541119,-0.37865925997285,-0.521591502617178,-0.365723938117324,1.75382815465287,-0.490651936173812,0,0,0,0,0,23,"high risk"
11.57765369,56.04932413,-0.308842767464275,-0.907945634276096,1.16809798466043,-0.386839180323815,-0.492817330175404,-0.356613168779589,1.92256354697271,-0.278547990929026,0,0,0,0,0,17,"medium risk"
11.27765369,56.94932413,-0.31560971806511,-1.09035850476687,1.26244168622076,-0.39110851719662,-0.521591502617178,-0.377871630567636,1.30747208993206,-0.647802909574874,0,0,1,0,0,23,"high risk"
10.87765369,56.04932413,-0.244931525468571,-0.828474410571893,0.909032547319691,-0.292490773270823,-0.515932582036962,-0.335354706991542,1.80003962411394,-0.372680632062471,0,0,0,0,0,17,"medium risk"
12.47765369,54.64932413,0.0595834307673776,-0.905657278101566,1.18746921332425,0.0737051007894577,-0.502025065676485,4.57990535071623,0.0108931828709403,-0.616767885387951,0,0,0,0,0,27,"high risk"
10.87765369,54.54932413,-0.0410353490204148,-0.944406948888609,1.1542268845215,-0.211747007795199,-0.0914496278866766,5.55475766985383,0.72887155292594,-0.557446426758178,0,1,0,0,0,1,"medium risk"
11.57765369,56.34932413,-0.280241513535774,-0.711595954817885,0.989258142418784,-0.411311544976776,0.864108731544521,-0.0164777801708335,2.15667528449172,-0.210424711489742,0,0,1,0,0,18,"high risk"
20.67765369,56.14932413,-0.298201849752397,-0.334435366341342,-0.340190667162476,-0.0362761477254785,-0.521591502617178,-0.281449321743279,-0.882258753466298,-0.839685196516513,0,0,1,0,0,25,"medium risk"
11.67765369,56.44932413,-0.360248910892863,-0.549221393711199,0.892187079382988,-0.438823177996544,1.27836083685532,-0.239691628945329,2.32893201562434,-0.0101361183738349,0,0,1,0,0,18,"high risk"
17.97765369,54.84932413,0.3634076273764,-1.16846352789528,0.364871323039152,0.383955808122889,-0.521591502617178,-0.159972397240152,-0.844461705349966,-0.883689889596884,0,0,0,0,0,10,"medium risk"
11.47765369,56.94932413,-0.463354181719659,-1.09192594498419,1.43355592140616,-0.417806432846184,-0.219238892859562,-0.372557015120625,1.72020747608868,-0.554533996536085,0,0,1,0,0,23,"high risk"
10.67765369,55.74932413,-0.340843540013274,-0.828729552437158,0.889169727641873,-0.240174846031864,-0.485176188826977,-0.19641547459109,1.48908967335798,-0.425058873630409,0,0,0,0,0,23,"high risk"
10.57765369,54.74932413,-0.139443542785556,-0.943844164812728,1.11532157253529,-0.234360199427567,0.234146150914652,-0.390019323017949,0.704051059499059,-0.516246860038618,0,0,0,0,0,15,"medium risk"
10.87765369,56.54932413,-0.235676639595851,-1.26230089283037,1.27068370600478,0.100545556303487,-0.303930867352256,-0.376353169011347,1.63107316053446,-0.530646305208069,0,0,0,0,0,23,"high risk"
11.47765369,57.04932413,-0.49789693777183,-0.831778567820987,1.09637412922837,-0.384836793780965,-0.31102849975169,-0.380908553680215,2.21274579436417,-0.444394443484141,0,0,0,0,0,17,"medium risk"
11.47765369,56.44932413,-0.202139100467566,-0.644879125761024,1.03703086029426,-0.42442083373192,-0.456178220463343,-0.270060860071111,2.24304521880785,-0.156873657414923,0,0,0,0,0,17,"medium risk"
20.07765369,55.24932413,-0.532073187607466,0.47776933389869,-1.4232474010418,-0.222545252255869,1.89310514133636,-0.343706245551132,-0.746199012643307,-0.458082960743236,0,0,0,0,0,20,"high risk"
12.67765369,54.74932413,-0.0128020352620939,-0.897375085770013,1.05898657422751,0.0225984199065866,-0.504326998832401,4.06818380624681,-0.23223931355485,-0.722010223624097,0,0,0,0,0,27,"high risk"
11.37765369,56.44932413,-0.157230519660099,-0.871812569486394,1.10254868187838,-0.413244850975215,-0.490355538267932,-0.235895475054607,2.10670078099227,-0.297576245249955,0,0,1,0,0,17,"medium risk"
12.97765369,54.94932413,-0.0500887875343204,-0.216643096164956,0.980448855664176,-0.19831503695805,0.20693857230582,-0.347502399441855,-0.303765290859967,-0.63074425629575,0,0,1,0,0,8,"medium risk"
11.97765369,56.94932413,-0.502025999582708,-0.472864267594644,0.715373536554963,-0.419530476238016,1.14644720988984,-0.343706245551132,2.37381397163092,-0.316511394806272,0,0,0,0,0,18,"high risk"
15.47765369,54.44932413,-0.33226045885335,0.159126793911098,-0.414662831174788,-0.161818095077079,2.52137324292244,-0.323207014541229,-0.535606825976574,-0.370553821710366,0,0,0,0,0,20,"high risk"
11.47765369,56.54932413,-0.201275402947302,-0.617798094815568,1.14010272398374,-0.439865663428491,0.50737290390065,0.0260391434052609,2.2384813400973,-0.208924443588198,0,0,0,0,0,17,"medium risk"
13.17765369,55.24932413,-0.108753732803541,-0.202283726006655,0.820467461804496,-0.165174135709812,-0.509794091596338,1.37443300538997,-0.434019919616019,-0.501249286241417,0,0,0,0,0,26,"medium risk"
13.07765369,55.24932413,-0.108753732803541,-0.284887622187048,0.826204910129245,-0.170882283141475,-0.518490286158095,0.898395307493342,-0.512896416607977,-0.577301833238401,0,0,0,0,0,26,"medium risk"
12.97765369,55.24932413,-0.108753732803541,-0.607433377102712,0.965720498289005,-0.152261218200816,-0.520440535687536,-0.243487782836052,-0.600288136145514,-0.700088434191309,0,0,0,0,0,10,"medium risk"
12.57765369,56.64932413,-0.379357273481313,-0.791906553202456,0.943682448914994,-0.25426580729289,-0.495151233674894,-0.309540860534627,2.02269417319922,-0.219884445128124,0,1,0,0,0,17,"medium risk"
11.87765369,56.54932413,-0.434365225786697,-0.473539832786243,0.800489009265008,-0.454136644423822,3.22266367201998,-0.305744706643905,2.32383529443055,-0.14683244709992,0,0,1,0,0,29,"high risk"
11.97765369,56.54932413,-0.434365225786697,-0.507854170658907,0.883454073992622,-0.454361156193158,0.613038091338689,0.243938376732745,2.24681950919111,-0.270809353514197,0,0,0,0,0,17,"medium risk"
16.77765369,54.74932413,-0.203417297964708,-0.381822114971981,0.125506395584536,-0.029097527818769,-0.291046435556014,-0.333077014657108,-0.778980220830519,-0.765656428144563,0,1,0,0,0,6,"medium risk"
11.37765369,56.94932413,-0.389170913011734,-1.11893418339474,1.2887835785979,-0.406409949646082,-0.521591502617178,-0.38850086146166,1.287065727886,-0.655630726253732,0,0,1,0,0,23,"high risk"
11.37765369,56.64932413,-0.148259993476654,-1.08089063874799,1.30644453064281,-0.430678379713149,-0.518905913285193,-0.377871630567636,1.34844973844814,-0.609895530287974,0,0,0,0,0,23,"high risk"
20.67765369,56.04932413,-0.28035807495051,-0.386765839081075,-0.236596397209477,-0.029726326125276,-0.482426656793653,-0.289800860302869,-0.883768456972026,-0.85124037576959,0,0,0,0,0,25,"medium risk"
12.47765369,56.84932413,-0.403177520373177,-1.25633484891224,1.28961298708212,-0.107817165977372,-0.512383767116097,-0.396093169243105,1.06317209553268,-0.607678490100697,0,0,0,0,0,23,"high risk"
16.77765369,55.04932413,-0.276661527480398,-0.596088010415685,0.196064054255179,-0.266710961328295,-0.511328714446279,-0.352057784110722,-0.809027161664109,-0.866456794930249,0,0,0,0,0,10,"medium risk"
10.97765369,56.64932413,-0.235676639595851,-1.11888900786392,1.26060851184835,-0.268514190131407,-0.488948802547121,-0.00129316460794263,1.73713727174994,-0.488240269403897,0,0,0,0,0,23,"high risk"
14.47765369,54.64932413,0.225497932225154,-0.475602451494541,0.0756921825633453,-0.0327587966725519,-0.18819475792516,-0.374075476676914,-0.688093595919321,-0.680372719039826,0,0,0,0,0,10,"medium risk"
11.67765369,56.04932413,-0.317681966108176,-0.94483410123117,1.18905719759731,-0.382891300700667,-0.422448492903911,-0.323966245319374,1.76525498889814,-0.336249124655065,0,0,0,0,0,17,"medium risk"
11.87765369,56.34932413,-0.373530148434389,-0.474557246020944,0.861962707729009,-0.436083289276328,1.1734629926537,-0.250320859839353,2.26891558772804,-0.118891652333573,0,0,0,0,0,18,"high risk"
11.67765369,56.14932413,-0.318242369583511,-0.719225327434564,1.09855117514752,-0.409002337930825,-0.234617083070294,-0.392297015352383,2.09731615125134,-0.363322168911449,0,0,0,0,0,17,"medium risk"
11.37765369,55.14932413,-0.544246174287048,-1.11911316821697,1.40588515923132,0.0993341971115993,-0.521591502617178,-0.396093169243105,0.416747148028191,-0.633045306506457,0,0,0,0,0,9,"high risk"
11.57765369,55.14932413,-0.544246174287048,-1.1684726050578,1.62409526653646,0.577277160482514,-0.521591502617178,-0.20476701315068,0.112353196076159,-0.683611104763835,0,0,0,0,0,9,"high risk"
11.67765369,56.24932413,-0.328159202380172,-0.83039204000868,1.13744740601895,-0.414533221500965,-0.499307505265586,-0.394574707686816,1.87589765001526,-0.433122138187058,0,0,0,0,0,17,"medium risk"
20.47765369,56.24932413,-0.262120137643332,-0.500542919293739,-0.681022038293106,-0.178273656426983,-0.521591502617178,-0.327003168431952,-0.870267647505158,-0.874172663443963,0,1,0,0,0,6,"medium risk"
10.97765369,56.34932413,-0.236281269490948,-1.06470959772805,1.15856705198379,-0.286867690445708,0.460439031517846,-0.143269320120972,1.76151004089705,-0.419708636418218,0,0,0,0,0,17,"medium risk"
17.27765369,54.74932413,-0.279689646967264,-1.06582647423385,0.694004462637198,0.567873081441628,-0.521591502617178,-0.374834707455058,-0.841817842887636,-0.883161428986934,0,0,0,0,0,10,"medium risk"
11.07765369,56.44932413,-0.0358472636164456,-0.894447613241779,1.18149807764556,-0.349736283259622,-0.470117705249116,0.319861454547199,2.01493678091125,-0.318381157536557,0,0,0,0,0,17,"medium risk"
11.27765369,56.24932413,-0.250257136792356,-0.871569168352567,0.949666298154396,-0.3744450711765,-0.521591502617178,-0.366483168895468,1.89833862801855,-0.411501917938884,0,0,0,0,0,17,"medium risk"
12.07765369,56.34932413,-0.360089546732772,-0.403919328086658,0.596590254543846,-0.427246981270223,3.1732683290413,0.256845299961202,2.38014446410976,-0.0179121372180452,0,0,0,0,0,29,"high risk"
10.77765369,57.04932413,-0.262946089803139,-1.11932411586629,1.13268708564567,-0.245637628923471,-0.506564990981455,0.732123767079687,1.6430557293801,-0.596601797218089,0,0,0,0,0,23,"high risk"
10.67765369,57.14932413,-0.18357736717607,-1.0083291333938,1.00445569072481,-0.158325791845664,-0.521591502617178,-0.195656243812946,1.97337038761486,-0.537463519104935,0,0,0,0,0,17,"medium risk"
10.67765369,57.04932413,-0.18357736717607,-1.16845406521622,1.06856412329341,-0.216328891262331,-0.513438820425342,-0.336873168547831,1.71076011435827,-0.596861452383863,0,0,0,0,0,23,"high risk"
10.57765369,57.14932413,-0.18357736717607,-1.25866566447822,1.08916614571519,0.225660129028162,-0.520632363503814,-0.393815476908672,1.58559347996682,-0.637043018965254,0,0,0,0,0,23,"high risk"
10.57765369,57.24932413,-0.18357736717607,-1.29945006360318,1.11627387877301,0.413277161557211,-0.519385482729975,-0.391537784574238,1.64079876899241,-0.627359681955454,0,0,0,0,0,23,"high risk"
10.87765369,57.14932413,-0.15761458281445,-1.37687854372982,1.21075016460928,-0.183446888951591,-0.521591502617178,-0.396093169243105,1.27585415542721,-0.679732147548294,0,0,0,0,0,23,"high risk"
11.37765369,54.54932413,0.0679306342621542,-0.597468615291834,1.03800496120748,-0.0383565254680688,0.125443721690174,-0.34674316866371,0.6669937808982,-0.499813632954954,0,0,0,0,0,15,"medium risk"
11.37765369,56.54932413,-0.00550722011253863,-0.80869120800611,1.24684214723334,-0.432166949086133,-0.486806725265345,-0.368001630451757,2.08427523303478,-0.347600022579057,0,0,0,0,0,17,"medium risk"
12.07765369,56.14932413,-0.428085737191205,-0.907700901357807,1.04146849838864,-0.354149384829239,-0.480380493420015,0.514983764530347,1.96284153144482,-0.240434080957506,0,0,0,0,0,17,"medium risk"
16.97765369,55.14932413,0.0504012448025647,0.129410757314555,-0.614850921310951,-0.316954962167864,-0.507300330943856,-0.327003168431952,-0.561293716475115,-0.503180583198192,0,0,1,0,0,25,"medium risk"
10.97765369,55.84932413,-0.330403308996628,-0.707121649684526,0.828765784500215,-0.308419350503123,-0.513566705636194,-0.270820090849256,1.68238716907544,-0.375273090483304,0,0,0,0,0,17,"medium risk"
20.57765369,56.14932413,-0.275493590225344,-0.234891171810091,-0.6066884520925,-0.118535337023311,-0.511168857932713,-0.320929322206796,-0.875867704381479,-0.846606849702559,0,0,0,0,0,25,"medium risk"
10.97765369,57.04932413,-0.228014953316826,-1.29913339329579,1.21462053573307,-0.274964830932253,-0.521591502617178,-0.396093169243105,1.23328683276639,-0.677464945609013,0,0,0,0,0,23,"high risk"
20.17765369,55.04932413,-0.513164046922891,-0.0458140168267847,-0.575779122220242,0.0957813259205889,0.583976113229892,-0.355853938001445,-0.856699831167267,-0.803805211403496,0,0,0,0,0,25,"medium risk"
12.77765369,54.74932413,-0.0654566589119298,-0.872748288258468,1.05556359935908,7.79787037488098e-05,-0.372221573144529,0.785269921549805,-0.258154454903022,-0.729678031178191,0,0,0,0,0,26,"medium risk"
11.27765369,56.64932413,-0.00550722011253863,-0.903533747777632,1.29276534472979,-0.434015190478023,-0.485431959248682,-0.309540860534627,1.79945947968703,-0.490739971947146,0,0,0,0,0,17,"medium risk"
10.87765369,57.04932413,-0.230523447063906,-1.11914821517649,1.19061914934131,-0.264979722046421,-0.521591502617178,-0.395333938464961,1.3920907140499,-0.650919520282622,0,0,0,0,0,23,"high risk"
11.07765369,54.64932413,-0.0818169392833796,-0.701474953661492,0.997013414450022,-0.0609243370619544,-0.178315625386817,-0.343706245551132,0.834639331376586,-0.463395398366907,0,0,0,0,0,15,"medium risk"
10.97765369,54.74932413,-0.0818169392833796,-1.16645432075329,1.26460117531799,-0.000556698798027297,-0.486774753962632,-0.396093169243105,0.300279644621644,-0.675642339755277,0,0,0,0,0,9,"high risk"
11.77765369,55.84932413,-0.332804914091552,-1.21531113863363,1.40246339517819,1.41083880507099,-0.352942880805671,-0.392297015352383,0.475290133026388,-0.751196312894721,0,0,0,0,0,3,"medium risk"
10.97765369,56.44932413,-0.198854925172149,-1.00798062642839,1.26169219154671,-0.199091703149735,-0.0130879329656101,-0.112900088995191,1.89428609090774,-0.363531299101253,0,0,0,0,0,17,"medium risk"
14.77765369,54.04932413,-0.336807351114087,-1.16845893674359,1.22170985934632,4.32213546335535,-0.520216736568544,-0.387741630683515,-0.825125037552767,-0.824393183012298,0,0,0,0,0,28,"medium risk"
11.37765369,57.04932413,-0.520423789313764,-1.21416220817865,1.40303611081766,-0.342893328657803,-0.521335732201867,-0.386223169127226,1.67561843800072,-0.593796144851391,0,0,1,0,0,23,"high risk"
10.97765369,56.54932413,-0.101738872689951,-1.06867267286297,1.24573122419062,-0.217401140120328,-0.0659045250476215,-0.104548550435601,1.82259898345222,-0.433666938575063,0,0,0,0,0,17,"medium risk"
12.57765369,54.64932413,-0.312793206963424,-0.897627634160273,1.14875823719456,0.115397689627,-0.461485456713714,2.88909840778834,-0.0755015406990926,-0.643974820499772,0,0,1,0,0,26,"medium risk"
11.17765369,57.04932413,-0.287718451077461,-1.26024468421096,1.30033294038868,-0.280919292149042,-0.521591502617178,-0.396093169243105,1.17915064355347,-0.67528431797586,0,0,0,0,0,23,"high risk"
11.77765369,56.04932413,-0.33438261773457,-1.00763629005116,1.25086750271622,-0.301404582543729,-0.413528502644091,-0.383945476792793,1.56685014802094,-0.390615002656061,0,0,0,0,0,23,"high risk"
17.47765369,54.84932413,-0.255480634169848,-0.743184865883916,0.238904273820957,0.0995947801935752,-0.520920105292174,-0.133399320005093,-0.830504115937108,-0.843921581531987,0,0,0,0,0,10,"medium risk"
17.67765369,54.84932413,0.0416859418094253,-0.791221770660505,0.409100711004842,0.285380106567428,-0.423951140934295,-0.0263477802867126,-0.842482447843939,-0.87235530534173,0,0,0,0,0,10,"medium risk"
17.57765369,54.84932413,0.19026923750849,-0.744036612140993,0.359134056336699,0.200430389292993,-0.521591502617178,-0.00812624161124353,-0.837368171811163,-0.857613690423714,0,0,0,0,0,10,"medium risk"
10.77765369,57.14932413,-0.133459376686238,-1.17255771370575,1.06956001888212,-0.226353256024908,-0.516060467247815,-0.393815476908672,1.69803070600076,-0.59536233966081,0,0,0,0,0,23,"high risk"
11.77765369,56.14932413,-0.344096014139941,-0.663004782376576,1.03159308875761,-0.407736534941081,-0.276563441821248,-0.393815476908672,2.19197126130726,-0.285267295291134,0,0,0,0,0,17,"medium risk"
12.07765369,56.54932413,-0.331805016673122,-0.832477929898096,0.962637762521397,-0.447195060197204,0.500403159909198,-0.394574707686816,2.13861795720501,-0.391460329335695,0,0,0,0,0,17,"medium risk"
16.77765369,54.64932413,-0.165596734604812,-0.797259695892597,0.633862418846103,0.474384353592687,-0.502216893492763,-0.390778553796094,-0.814154287636665,-0.825350768076188,0,1,0,0,0,10,"medium risk"
12.77765369,54.64932413,-0.00272540143774362,-1.08731744504285,1.10063680451112,0.176327587180145,-0.466536922542381,0.26823376163337,-0.276407819656866,-0.741068278223419,0,0,0,0,0,9,"high risk"
11.97765369,56.14932413,-0.365632142483,-0.82526186607497,0.968441200280292,-0.39077024912299,-0.43063314320133,-0.273857013961834,2.08182198222839,-0.194122951682215,0,0,0,0,0,17,"medium risk"
11.17765369,56.54932413,-0.00550722011253863,-0.943200842823882,1.22856791723624,-0.409062232232628,-0.503975314182844,-0.31333701442535,1.95309467505495,-0.395082528257069,0,0,0,0,0,17,"medium risk"
15.47765369,55.14932413,0.850070267808303,0.852646683056792,0.115461471810743,-0.2788736077827,0.280280740729629,-0.360409322670312,0.0454840571837452,0.579087972743135,1,1,0,0,0,5,"high risk"
14.27765369,55.24932413,1.45739769183237,-0.0305974330857219,0.287610530296919,-0.225648211904756,-0.275156694910482,-0.369520092008046,-0.38115759451208,-0.464762773948746,0,0,0,0,0,22,"medium risk"
